explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.8,7.9,3.0,0.8621275671440998,0.49465608465608474,1.0,0.3786062171045704,4.45,0.07899999618530273,0.031000137329101562,1.35,9.9,-1,-1,-1
OCEAN,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.8,7.9,3.0,0.8621275671440998,0.49465608465608474,1.0,0.10536154746783337,2.35,0.0,0.5799994468688965,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.8,7.9,3.0,0.8621275671440998,0.49465608465608474,1.0,0.14208921282302897,2.4,3.271998882293701,4.920000076293945,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.8,7.9,3.0,0.8621275671440998,0.49465608465608474,1.0,0.13244580621976812,2.25,0.10299801826477051,1.3619999885559082,-1.0,-1.0,113,186.9,343
FACETGrow,20,20,10,0.9,0.8333333333333334,1.0,0.9090909090909091,15.0,8.0,3.0,0.9583670033670033,0.5231569664902997,1.0,0.41271379528887425,5.05,0.08599972724914551,0.031000375747680664,0.5,9.95,-1,-1,-1
OCEAN,20,20,10,0.9,0.8333333333333334,1.0,0.9090909090909091,15.0,8.0,3.0,0.9583670033670033,0.5231569664902997,1.0,0.16265304625933552,2.8,0.0,0.6169984340667725,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.9,0.8333333333333334,1.0,0.9090909090909091,15.0,8.0,3.0,0.9583670033670033,0.5231569664902997,1.0,0.15542013411837868,2.5,3.262993335723877,4.52599835395813,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.9,0.8333333333333334,1.0,0.9090909090909091,15.0,8.0,3.0,0.9583670033670033,0.5231569664902997,1.0,0.1523199897936506,2.5,0.1100006103515625,1.452998399734497,-1.0,-1.0,122,178.75,277
FACETGrow,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.826300710984868,0.38306878306878306,1.0,0.4166654626547156,3.9,0.07599878311157227,0.029999971389770508,1.2,9.7,-1,-1,-1
OCEAN,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.826300710984868,0.38306878306878306,1.0,0.10617749909020398,2.8,0.0,0.6190013885498047,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.826300710984868,0.38306878306878306,1.0,0.10274526625530596,2.35,3.1909990310668945,4.8640313148498535,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.826300710984868,0.38306878306878306,1.0,0.10027439649887857,2.3,0.09699869155883789,1.1750071048736572,-1.0,-1.0,98,156.7,260
