explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETBranchBound,20,20,57,1.0,1.0,1.0,1.0,15.0,8.0,3.0,-0.21699669248688855,0.13722351722351722,1.0,0.0061567924136661034,2.65,0.08099985122680664,3.3929998874664307,-1.0,-1.0,148,227.4,354
FACETGrow,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.03670467327572982,0.1249296382629716,1.0,0.12389980967103278,7.65,0.054000139236450195,0.029999971389770508,1.75,10.0,-1,-1,-1
OCEAN,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.03670467327572982,0.1249296382629716,1.0,0.006647428113328918,3.25,0.0,0.49199962615966797,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.03670467327572982,0.1249296382629716,1.0,0.04463518162314841,7.55,2.6010000705718994,4.220000743865967,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.03670467327572982,0.1249296382629716,1.0,0.004387975339989558,2.7,0.07599949836730957,2.3199996948242188,-1.0,-1.0,131,184.7,294
FACETGrow,20,20,57,0.7,0.8333333333333334,0.5,0.625,14.4,7.7,3.0,0.1630333202907351,0.15520763187429854,1.0,0.12177686916879693,6.35,0.0559999942779541,0.029000043869018555,2.3,9.95,-1,-1,-1
OCEAN,20,20,57,0.7,0.8333333333333334,0.5,0.625,14.4,7.7,3.0,0.1630333202907351,0.15520763187429854,1.0,0.01045457900047737,3.25,0.0,0.5359985828399658,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.7,0.8333333333333334,0.5,0.625,14.4,7.7,3.0,0.1630333202907351,0.15520763187429854,1.0,0.03997422479190696,5.0,2.8039984703063965,2.38700008392334,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.7,0.8333333333333334,0.5,0.625,14.4,7.7,3.0,0.1630333202907351,0.15520763187429854,1.0,0.004751891365566645,3.0,0.07599806785583496,2.948000192642212,-1.0,-1.0,135,213.45,337
FACETGrow,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.021487886887853906,0.15082275748942417,1.0,0.09325346060939715,8.15,0.05500006675720215,0.031000137329101562,1.85,10.0,-1,-1,-1
OCEAN,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.021487886887853906,0.15082275748942417,1.0,0.008490867294124257,3.15,0.0,0.5239987373352051,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.021487886887853906,0.15082275748942417,1.0,0.03754739358672142,8.45,2.5429985523223877,4.1519999504089355,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,14.6,7.8,3.0,-0.021487886887853906,0.15082275748942417,1.0,0.006409830052013203,2.95,0.07699871063232422,5.596999883651733,-1.0,-1.0,131,296.25,1028
FACETGrow,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.8,7.9,3.0,0.20535523155843655,0.19194854528187857,1.0,0.11823984142152563,6.0,0.06200003623962402,0.028999805450439453,1.9,9.9,-1,-1,-1
OCEAN,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.8,7.9,3.0,0.20535523155843655,0.19194854528187857,1.0,0.005387921100128051,3.25,0.0,0.557999849319458,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.8,7.9,3.0,0.20535523155843655,0.19194854528187857,1.0,0.037164900751778356,7.05,2.7849977016448975,2.7170002460479736,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.8,7.9,3.0,0.20535523155843655,0.19194854528187857,1.0,0.004224969528700608,3.2,0.08499979972839355,2.619999885559082,-1.0,-1.0,140,198.45,278
FACETGrow,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.2,7.6,3.0,-0.036225201322542894,0.12314944314944314,1.0,0.20613014565634252,6.55,0.054000139236450195,0.03000020980834961,2.05,10.0,-1,-1,-1
OCEAN,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.2,7.6,3.0,-0.036225201322542894,0.12314944314944314,1.0,0.008004226639893251,3.75,0.0,0.5299992561340332,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.2,7.6,3.0,-0.036225201322542894,0.12314944314944314,1.0,0.06934042715382159,6.7,3.2159981727600098,2.687000036239624,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.85,1.0,0.7,0.8235294117647058,14.2,7.6,3.0,-0.036225201322542894,0.12314944314944314,1.0,0.006397728730231096,2.95,0.07592129707336426,3.2250001430511475,-1.0,-1.0,137,225.1,349
FACETGrow,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.6,7.8,3.0,0.07285777673374573,0.15072865406198738,1.0,0.14240363105313852,6.9,0.0559999942779541,0.03000020980834961,1.95,9.95,-1,-1,-1
OCEAN,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.6,7.8,3.0,0.07285777673374573,0.15072865406198738,1.0,0.006130588121523865,2.75,0.0,0.5029995441436768,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.6,7.8,3.0,0.07285777673374573,0.15072865406198738,1.0,0.02655842850867393,7.15,2.7679996490478516,3.4630000591278076,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.6,7.8,3.0,0.07285777673374573,0.15072865406198738,1.0,0.0052220730547329775,2.85,0.07900047302246094,3.3639986515045166,-1.0,-1.0,140,221.5,474
