explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6215412342738594,0.46703703703703703,1.0,0.20876656331614035,3.45,0.053000688552856445,0.024999618530273438,1.6,9.8,-1,-1,-1
OCEAN,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6215412342738594,0.46703703703703703,1.0,0.060314872833840086,1.6,0.0,0.46700072288513184,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6215412342738594,0.46703703703703703,1.0,0.06039399630707942,1.6,3.4251654148101807,3.814997911453247,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6215412342738594,0.46703703703703703,1.0,0.055779273781647466,1.5,0.07544589042663574,0.7358987331390381,-1.0,-1.0,67,122.2,250
FACETGrow,20,20,6,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.45372972111867704,0.5422222222222223,1.0,0.2682349802491629,3.65,0.06100130081176758,0.022998332977294922,1.95,9.5,-1,-1,-1
OCEAN,20,20,6,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.45372972111867704,0.5422222222222223,1.0,0.06756365293841918,1.8,0.0,0.4524078369140625,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.45372972111867704,0.5422222222222223,1.0,0.07289298707452276,1.9,3.1986920833587646,3.287001371383667,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.45372972111867704,0.5422222222222223,1.0,0.06892142164699389,1.8,0.09100031852722168,0.7309994697570801,-1.0,-1.0,68,119.0,243
FACETGrow,20,20,6,0.95,1.0,0.9230769230769231,0.9600000000000001,12.2,6.6,3.0,0.014172055181245738,0.5296296296296296,1.0,0.2917051779545457,2.9,0.060997962951660156,0.019999980926513672,1.8,8.6,-1,-1,-1
OCEAN,20,20,6,0.95,1.0,0.9230769230769231,0.9600000000000001,12.2,6.6,3.0,0.014172055181245738,0.5296296296296296,1.0,0.10614622393641775,1.8,0.0,0.4420020580291748,-1.0,-1.0,-1,-1,-1
