explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETIndex,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.8,6.9,3.0,0.8701964085297418,0.13737373737373734,1.0,0.21293100136221366,4.6,3.132108688354492,4.084009647369385,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.8,6.9,3.0,0.8701964085297418,0.13737373737373734,1.0,0.18484698682473302,4.55,0.06999659538269043,4.965304374694824,-1.0,-1.0,130,302.95,640
FACETGrow,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.45988858555033146,8.5,0.04300069808959961,0.030999183654785156,0.1,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.17958443856529088,4.95,0.0,0.4850165843963623,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.19130259695952354,4.55,3.098550319671631,4.1099889278411865,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.1811126051154885,4.9,0.06099891662597656,6.48499870300293,-1.0,-1.0,125,383.8,1312
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.38010440574236426,6.65,0.03400063514709473,0.029999494552612305,0.4,9.95,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.13452098380880426,2.1,0.0,0.42100000381469727,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.1425674602198109,2.0,3.135077953338623,4.09192681312561,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.1408245356912446,2.0,0.04699850082397461,2.008991241455078,-1.0,-1.0,110,178.25,460
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,12.8,6.9,3.0,0.14320987654320988,0.16905804072470737,1.0,0.3540505165707223,6.65,0.05199122428894043,0.03000044822692871,0.5,10.0,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,12.8,6.9,3.0,0.14320987654320988,0.16905804072470737,1.0,0.16299161309470364,3.45,0.0,0.5190088748931885,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,12.8,6.9,3.0,0.14320987654320988,0.16905804072470737,1.0,0.1821263005172315,3.55,3.053988456726074,4.017122507095337,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,1.0,1.0,1.0,1.0,12.8,6.9,3.0,0.14320987654320988,0.16905804072470737,1.0,0.16844209554999667,3.75,0.06400847434997559,6.460872173309326,-1.0,-1.0,130,373.1,751
FACETGrow,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.6,6.8,3.0,0.39627325890483783,0.19341831008497679,1.0,0.3435209871125426,7.1,0.046000003814697266,0.034999847412109375,0.9,10.0,-1,-1,-1
OCEAN,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.6,6.8,3.0,0.39627325890483783,0.19341831008497679,1.0,0.12743919786916746,3.45,0.0,0.5150351524353027,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.6,6.8,3.0,0.39627325890483783,0.19341831008497679,1.0,0.13200086562457816,3.2,3.0061569213867188,3.6829395294189453,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.6,6.8,3.0,0.39627325890483783,0.19341831008497679,1.0,0.12483339214320291,3.75,0.06400823593139648,2.911839723587036,-1.0,-1.0,114,227.15,540
FACETGrow,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,12.8,6.9,3.0,0.24444444444444444,0.11858185024851689,1.0,0.470102850230471,7.95,0.042999982833862305,0.032000064849853516,0.45,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,12.8,6.9,3.0,0.24444444444444444,0.11858185024851689,1.0,0.13969930738694017,4.45,0.0,0.48600053787231445,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,12.8,6.9,3.0,0.24444444444444444,0.11858185024851689,1.0,0.14738507283710892,4.1,3.005023717880249,3.921476364135742,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,12.8,6.9,3.0,0.24444444444444444,0.11858185024851689,1.0,0.13890184674847159,4.05,0.06200289726257324,4.759480714797974,-1.0,-1.0,120,301.1,688
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,13.0,7.0,3.0,-0.08888888888888889,0.17972342472342473,1.0,0.4330916986211628,8.35,0.048000335693359375,0.03200054168701172,0.2,10.0,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,13.0,7.0,3.0,-0.08888888888888889,0.17972342472342473,1.0,0.132810887261324,3.8,0.0,0.5261154174804688,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.0,7.0,3.0,-0.08888888888888889,0.17972342472342473,1.0,0.1551144557344294,4.0,3.015233278274536,3.6629631519317627,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,1.0,1.0,1.0,1.0,13.0,7.0,3.0,-0.08888888888888889,0.17972342472342473,1.0,0.1427672085994585,4.2,0.0700066089630127,3.3019111156463623,-1.0,-1.0,149,230.3,387
FACETGrow,20,20,30,0.9,1.0,0.6,0.7499999999999999,12.6,6.8,3.0,0.7733194518282237,0.11190155523488857,1.0,0.4658432559098841,8.6,0.04999995231628418,0.03699970245361328,0.7,10.0,-1,-1,-1
OCEAN,20,20,30,0.9,1.0,0.6,0.7499999999999999,12.6,6.8,3.0,0.7733194518282237,0.11190155523488857,0.85,0.21530866833292198,4.764705882352941,0.0,0.5340166091918945,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.9,1.0,0.6,0.7499999999999999,12.6,6.8,3.0,0.7733194518282237,0.11190155523488857,1.0,0.19634940305950976,4.5,3.04784893989563,3.3500003814697266,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.9,1.0,0.6,0.7499999999999999,12.6,6.8,3.0,0.7733194518282237,0.11190155523488857,1.0,0.18824824482384322,4.6,0.06799888610839844,3.8219971656799316,-1.0,-1.0,146,263.4,408
