dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.5427423281217499,6.45,0.0299985408782959,0.004000425338745117,-1,-1,-1,-1,-1,2
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.3992865409450556,6.05,0.049999237060546875,0.0049991607666015625,-1,-1,-1,-1,-1,5
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.4462123645794992,5.8,0.031000614166259766,0.00700068473815918,-1,-1,-1,-1,-1,10
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.39204595757252014,6.75,0.04000043869018555,0.009999752044677734,-1,-1,-1,-1,-1,20
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.3310408462923285,5.7,0.03599715232849121,0.018518447875976562,-1,-1,-1,-1,-1,50
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.31495223091946156,5.0,0.04843258857727051,0.0339350700378418,-1,-1,-1,-1,-1,100
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.31661142004492016,5.95,0.09844970703125,0.07454276084899902,-1,-1,-1,-1,-1,200
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.24976888355260365,5.65,0.11385416984558105,0.09769272804260254,-1,-1,-1,-1,-1,300
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.2498753003771709,5.85,0.12911462783813477,0.11688446998596191,-1,-1,-1,-1,-1,400
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.29392568801076824,4.9,0.14398741722106934,0.14299964904785156,-1,-1,-1,-1,-1,500
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.2138690771578482,5.0,0.24100089073181152,0.32599878311157227,-1,-1,-1,-1,-1,750
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.21006911022984784,4.7,0.36902952194213867,0.3600006103515625,-1,-1,-1,-1,-1,1000
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.21146628930237127,5.2,0.5770020484924316,0.6075031757354736,-1,-1,-1,-1,-1,2000
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.19913922613037185,4.8,0.8060016632080078,0.8684101104736328,-1,-1,-1,-1,-1,3000
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.17917068853706733,4.55,1.216832160949707,1.238959550857544,-1,-1,-1,-1,-1,4000
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.18399502622423972,4.5,1.189000129699707,1.4178874492645264,-1,-1,-1,-1,-1,5000
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.18055871628136874,4.85,2.3331222534179688,2.783921003341675,-1,-1,-1,-1,-1,10000
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.16980717120349167,4.35,4.623891353607178,5.487889528274536,-1,-1,-1,-1,-1,20000
magic,100,FACETIndex,20,20,10,0.65,0.6428571428571429,0.8181818181818182,0.7200000000000001,14.94,7.97,3.0,0.6264457933463885,0.44960638127304786,1.0,0.1475385689051883,4.2,11.56499981880188,13.851070642471313,-1,-1,-1,-1,-1,50000
