dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.6094313960752165,6.3,0.04099917411804199,0.005000591278076172,-1,-1,-1,-1,-1,2
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.6174433536197264,5.35,0.02499866485595703,0.005000114440917969,-1,-1,-1,-1,-1,5
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.5814730250051582,5.6,0.023999929428100586,0.00599980354309082,-1,-1,-1,-1,-1,10
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.5092653508651266,5.4,0.025998592376708984,0.009999990463256836,-1,-1,-1,-1,-1,20
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.4511261562675889,5.8,0.03300070762634277,0.018001794815063477,-1,-1,-1,-1,-1,50
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.39928787101378826,5.45,0.04699897766113281,0.029000282287597656,-1,-1,-1,-1,-1,100
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.3351016950250024,5.6,0.06699943542480469,0.054000139236450195,-1,-1,-1,-1,-1,200
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.30939844999723565,5.45,0.08999943733215332,0.08499908447265625,-1,-1,-1,-1,-1,300
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.2838830618176777,5.5,0.11099982261657715,0.10699987411499023,-1,-1,-1,-1,-1,400
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.2911622189789009,5.85,0.1379997730255127,0.13100075721740723,-1,-1,-1,-1,-1,500
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.26700674198547303,4.85,0.18900012969970703,0.1979997158050537,-1,-1,-1,-1,-1,750
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.2659192308084444,4.9,0.25699782371520996,0.2670004367828369,-1,-1,-1,-1,-1,1000
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.26356112905793283,5.35,0.4720003604888916,0.5169997215270996,-1,-1,-1,-1,-1,2000
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.2369167253698076,5.2,0.7059998512268066,0.7619993686676025,-1,-1,-1,-1,-1,3000
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.24052543730680265,5.0,0.925997257232666,1.0400004386901855,-1,-1,-1,-1,-1,4000
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.23044741320238954,5.35,1.1569998264312744,1.2709999084472656,-1,-1,-1,-1,-1,5000
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.20720248813655023,5.0,2.252002239227295,2.56699800491333,-1,-1,-1,-1,-1,10000
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.20168534575463934,4.25,4.486020565032959,5.119488477706909,-1,-1,-1,-1,-1,20000
glass,100,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,11.16,6.08,3.0,0.5719434922081135,0.3934737854737855,1.0,0.18172931898464834,4.7,11.26481008529663,12.803361177444458,-1,-1,-1,-1,-1,50000
