n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,15,3,13.533333333333333,7.266666666666667,3.0,0.9298245614035088,0.875,0.9210526315789473,0.8974358974358975,14358,21281.8,40385,14357,21400.4,40384,14357,21400.4,40384,0.6220099925994873,10.542526483535767,PriorityQueue,1.0,0.15831179772781484,4.6,cancer
568,5,30,15,3,13.533333333333333,7.266666666666667,3.0,0.9298245614035088,0.875,0.9210526315789473,0.8974358974358975,1537,2447.2,3140,22811,35722.0,45173,6637,16665.4,24049,0.6220099925994873,17.10542368888855,Stack,1.0,0.15831179772781484,4.6,cancer
568,5,30,15,3,13.533333333333333,7.266666666666667,3.0,0.9298245614035088,0.875,0.9210526315789473,0.8974358974358975,772,1189.4,1983,14357,22463.0,40497,269,3017.2,5576,0.6220099925994873,10.369338512420654,ModifiedPriorityQueue,1.0,0.15831179772781484,4.6,cancer
