explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,7200,1440,6,0.9805555555555555,0.8504672897196262,0.883495145631068,0.8666666666666667,143.9,72.45,13.7,0.9603060014450747,1.0,0.5541666666666667,0.009458597292280815,1.280701754385965,2.816152811050415,1,0.01100015640258789
BestCandidate,7200,1440,6,0.9805555555555555,0.8504672897196262,0.883495145631068,0.8666666666666667,143.9,72.45,13.7,0.9603060014450747,1.0,1.0,0.01985520772880511,1.7319444444444445,24.409007787704468,-1,0.0
GraphMerge,7200,1440,6,0.9854166666666667,0.9024390243902439,0.925,0.9135802469135802,133.7,67.35,14.8,0.9498200102407975,1.0,0.6236111111111111,0.009557577732712192,1.2327394209354121,2.2749269008636475,1,0.009999275207519531
BestCandidate,7200,1440,6,0.9854166666666667,0.9024390243902439,0.925,0.9135802469135802,133.7,67.35,14.8,0.9498200102407975,1.0,1.0,0.01739199042668953,1.5,24.017720699310303,-1,0.0
GraphMerge,7200,1440,6,0.9868055555555556,0.8596491228070176,0.9702970297029703,0.9116279069767441,126.3,63.65,14.25,0.9664363694635806,1.0,0.6263888888888889,0.010358870029115456,1.4334811529933482,2.3908042907714844,1,0.009999752044677734
BestCandidate,7200,1440,6,0.9868055555555556,0.8596491228070176,0.9702970297029703,0.9116279069767441,126.3,63.65,14.25,0.9664363694635806,1.0,1.0,0.01707509441652995,1.65625,22.568337202072144,-1,0.0
GraphMerge,7200,1440,6,0.9826388888888888,0.8454545454545455,0.9207920792079208,0.8815165876777251,130.6,65.8,14.75,0.9501790262807001,1.0,0.35624999999999996,0.010017304014253115,1.1598440545808968,2.7121376991271973,1,0.010998964309692383
BestCandidate,7200,1440,6,0.9826388888888888,0.8454545454545455,0.9207920792079208,0.8815165876777251,130.6,65.8,14.75,0.9501790262807001,1.0,1.0,0.015588321766068385,1.53125,22.99391222000122,-1,0.0
GraphMerge,7200,1440,6,0.9798611111111111,0.8,0.9615384615384616,0.8733624454148472,141.1,71.05,14.25,0.9533333161675697,1.0,0.6361111111111111,0.011340766308579334,1.398471615720524,2.4868149757385254,1,0.010996818542480469
BestCandidate,7200,1440,6,0.9798611111111111,0.8,0.9615384615384616,0.8733624454148472,141.1,71.05,14.25,0.9533333161675697,1.0,1.0,0.015231792570158352,1.5069444444444444,24.21811294555664,-1,0.0
GraphMerge,7200,1440,6,0.9763888888888889,0.7913043478260869,0.900990099009901,0.8425925925925927,140.7,70.85,13.45,0.959072802982678,1.0,0.4388888888888889,0.009421277736072374,1.129746835443038,2.935368537902832,1,0.011420011520385742
BestCandidate,7200,1440,6,0.9763888888888889,0.7913043478260869,0.900990099009901,0.8425925925925927,140.7,70.85,13.45,0.959072802982678,1.0,1.0,0.017466492608493187,1.6145833333333333,22.912971258163452,-1,0.0
GraphMerge,7200,1440,6,0.9868055555555556,0.9166666666666666,0.9243697478991597,0.9205020920502092,142.6,71.8,14.25,0.9303719403912558,1.0,0.5305555555555556,0.009390257696426525,1.3782722513089005,2.4008915424346924,1,0.009998798370361328
BestCandidate,7200,1440,6,0.9868055555555556,0.9166666666666666,0.9243697478991597,0.9205020920502092,142.6,71.8,14.25,0.9303719403912558,1.0,1.0,0.01695193748276001,1.6430555555555555,24.47921133041382,-1,0.0
GraphMerge,7200,1440,6,0.9881944444444445,0.8804347826086957,0.9310344827586207,0.9050279329608939,151.8,76.4,15.0,0.9512143870262393,1.0,0.4013888888888889,0.008816665238642222,1.2647058823529411,2.3824031352996826,1,0.00999903678894043
BestCandidate,7200,1440,6,0.9881944444444445,0.8804347826086957,0.9310344827586207,0.9050279329608939,151.8,76.4,15.0,0.9512143870262393,1.0,1.0,0.01728201031690029,1.6993055555555556,25.523572206497192,-1,0.0
GraphMerge,7200,1440,6,0.9743055555555555,0.8090909090909091,0.8476190476190476,0.8279069767441859,138.7,69.85,14.15,0.9593301168509745,1.0,0.5659722222222222,0.00874386232331951,1.2343558282208589,2.595902681350708,1,0.010999917984008789
BestCandidate,7200,1440,6,0.9743055555555555,0.8090909090909091,0.8476190476190476,0.8279069767441859,138.7,69.85,14.15,0.9593301168509745,1.0,1.0,0.014480712097540618,1.3847222222222222,24.379262685775757,-1,0.0
GraphMerge,7200,1440,6,0.9875,0.8796296296296297,0.95,0.9134615384615385,130.3,65.65,14.5,0.9669065871034078,1.0,0.5152777777777777,0.009781821455576772,1.1886792452830188,2.501847743988037,1,0.009999513626098633
BestCandidate,7200,1440,6,0.9875,0.8796296296296297,0.95,0.9134615384615385,130.3,65.65,14.5,0.9669065871034078,1.0,1.0,0.014419282646943575,1.5659722222222223,23.077296018600464,-1,0.0
