explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,1831,367,21,0.9809264305177112,0.967741935483871,0.8333333333333334,0.8955223880597015,48.6,24.8,9.3,0.8647277497372777,0.6012603587141226,0.0027247956403270157,0.037132353549823166,1.0,1.628596305847168,1,0.011000394821166992
BestCandidate,1831,367,21,0.9809264305177112,0.967741935483871,0.8333333333333334,0.8955223880597015,48.6,24.8,9.3,0.8647277497372777,0.6012603587141226,0.5258855585831063,0.3468187204199193,2.2020725388601035,1.91495943069458,-1,0.0
GraphMerge,1831,367,21,0.9918256130790191,0.9428571428571428,0.9705882352941176,0.9565217391304348,46.8,23.9,8.9,0.8294155686113545,0.5643328748858731,0.02452316076294281,0.12297596475331322,1.2222222222222223,1.5190725326538086,1,0.009998559951782227
BestCandidate,1831,367,21,0.9918256130790191,0.9428571428571428,0.9705882352941176,0.9565217391304348,46.8,23.9,8.9,0.8294155686113545,0.5643328748858731,0.997275204359673,0.28433941294593584,1.3087431693989071,1.753000020980835,-1,0.0
GraphMerge,1831,367,21,0.9836512261580381,0.9705882352941176,0.868421052631579,0.9166666666666667,42.6,21.8,9.15,0.8577045911292646,0.5686255865013808,0.010899182561307952,0.08676739910639521,1.25,1.6230018138885498,1,0.009999513626098633
BestCandidate,1831,367,21,0.9836512261580381,0.9705882352941176,0.868421052631579,0.9166666666666667,42.6,21.8,9.15,0.8577045911292646,0.5686255865013808,0.6130790190735695,0.33320734599421015,1.5377777777777777,1.6619997024536133,-1,0.0
GraphMerge,1831,367,21,0.9836512261580381,0.9354838709677419,0.8787878787878788,0.90625,46.3,23.65,8.75,0.9116005175420314,0.6051213410998322,0.019073569482288777,0.1524930898585722,1.0,1.6219775676727295,1,0.010999917984008789
BestCandidate,1831,367,21,0.9836512261580381,0.9354838709677419,0.8787878787878788,0.90625,46.3,23.65,8.75,0.9116005175420314,0.6051213410998322,0.9645776566757494,0.3478385792462548,2.1553672316384183,1.7402749061584473,-1,0.0
GraphMerge,1831,367,21,0.989100817438692,0.9705882352941176,0.9166666666666666,0.9428571428571428,44.7,22.85,9.35,0.8555558672786522,0.5647539631308167,0.021798365122615793,0.07360682205210016,1.25,1.5335915088653564,1,0.010999202728271484
BestCandidate,1831,367,21,0.989100817438692,0.9705882352941176,0.9166666666666666,0.9428571428571428,44.7,22.85,9.35,0.8555558672786522,0.5647539631308167,0.9945504087193461,0.2798208532142221,1.558904109589041,1.7134630680084229,-1,0.0
GraphMerge,1831,367,21,0.9809264305177112,0.9743589743589743,0.8636363636363636,0.9156626506024097,44.3,22.65,9.45,0.8606228075477977,0.5534801432114859,0.010899182561307952,0.036757215316261756,1.0,1.5263864994049072,1,0.010480403900146484
BestCandidate,1831,367,21,0.9809264305177112,0.9743589743589743,0.8636363636363636,0.9156626506024097,44.3,22.65,9.45,0.8606228075477977,0.5534801432114859,0.9945504087193461,0.360277738903959,2.208219178082192,1.7361500263214111,-1,0.0
GraphMerge,1831,367,21,0.9836512261580381,0.9,0.9,0.9,45.1,23.05,9.2,0.9044470542030317,0.5823470445781836,0.021798365122615793,0.10242021824128127,1.375,1.5310447216033936,1,0.009999275207519531
BestCandidate,1831,367,21,0.9836512261580381,0.9,0.9,0.9,45.1,23.05,9.2,0.9044470542030317,0.5823470445781836,0.997275204359673,0.28429968642130693,1.4562841530054644,1.7100064754486084,-1,0.0
GraphMerge,1831,367,21,0.9863760217983651,1.0,0.868421052631579,0.9295774647887324,43.9,22.45,10.05,0.7608548322181026,0.5134224517991016,0.02452316076294281,0.10087871886083981,1.6666666666666667,1.5258078575134277,1,0.010000467300415039
BestCandidate,1831,367,21,0.9863760217983651,1.0,0.868421052631579,0.9295774647887324,43.9,22.45,10.05,0.7608548322181026,0.5134224517991016,1.0,0.44448912938217155,1.3841961852861036,1.6940007209777832,-1,0.0
GraphMerge,1831,367,21,0.9945504087193461,0.96875,0.96875,0.96875,48.1,24.55,9.35,0.7548719908969866,0.5858922933474832,0.013623978201634857,0.08540613764323049,1.2,1.5288128852844238,1,0.009998321533203125
BestCandidate,1831,367,21,0.9945504087193461,0.96875,0.96875,0.96875,48.1,24.55,9.35,0.7548719908969866,0.5858922933474832,1.0,0.419863162500901,2.076294277929155,1.7910399436950684,-1,0.0
GraphMerge,1831,367,21,0.9863760217983651,0.9111111111111111,0.9761904761904762,0.9425287356321839,41.8,21.4,8.85,0.8229619349332965,0.5307397072402368,0.021798365122615793,0.06331136415430821,1.25,1.5198872089385986,1,0.00999903678894043
BestCandidate,1831,367,21,0.9863760217983651,0.9111111111111111,0.9761904761904762,0.9425287356321839,41.8,21.4,8.85,0.8229619349332965,0.5307397072402368,0.997275204359673,0.3141244347906348,1.4453551912568305,1.5920932292938232,-1,0.0
