explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,162,10,9,0.7,0.8571428571428571,0.75,0.7999999999999999,0.125,0.3680952380952381,1.0,0.05421111539508918,1.7,0.015999794006347656,0.03399991989135742,38,60.6,86,12.6,6.8,3.0
FACETBranchBound,10,3,162,10,9,0.8,0.875,0.875,0.875,0.6384615384615384,0.32238095238095243,1.0,0.06056838767032811,2.6,0.06500029563903809,0.7279999256134033,197,373.2,718,11.6,6.3,3.0
FACETBranchBound,15,3,162,10,9,0.7,0.7777777777777778,0.875,0.823529411764706,0.6439702361130932,0.40538548752834475,1.0,0.06825335402688479,2.4,0.17199993133544922,6.010000228881836,805,1711.0,2626,12.066666666666666,6.533333333333333,3.0
FACETBranchBound,20,3,162,10,9,0.6,0.75,0.75,0.75,0.6407703553756185,0.4198162071846282,1.0,0.08202296516838886,2.7,0.2989978790283203,46.58800005912781,3150,8517.5,14389,12.4,6.7,3.0
