explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,568,10,30,0.9,1.0,0.75,0.8571428571428571,-0.225,0.14507936507936509,1.0,0.11848687919285103,2.3,0.014000177383422852,0.05499982833862305,29,48.7,82,12.2,6.6,3.0
FACETBranchBound,10,3,568,10,30,0.9,1.0,0.75,0.8571428571428571,0.21666666666666667,0.17720458553791885,1.0,0.13423835656950464,3.6,0.08300018310546875,2.5951623916625977,294,586.3,972,14.4,7.7,3.0
FACETBranchBound,15,3,568,10,30,1.0,1.0,1.0,1.0,0.0880952380952381,0.19428365285508142,1.0,0.16413726967951553,4.6,0.1790001392364502,27.6218478679657,1315,3335.1,11869,13.533333333333333,7.266666666666667,3.0
FACETBranchBound,20,3,568,10,30,0.9,1.0,0.75,0.8571428571428571,0.2118421052631579,0.15338023088023087,1.0,0.15002538606684893,4.2,0.30900001525878906,284.92646837234497,3655,24811.8,39606,12.8,6.9,3.0
