explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max
FACETBranchBound,5,3,20,20,57,1.0,1.0,1.0,1.0,-0.12222222222222223,0.1189044289044289,1.0,0.006934579843985387,2.55,0.02000117301940918,0.16400146484375,49,99.6,194
FACETBranchBound,10,3,20,20,57,1.0,1.0,1.0,1.0,0.06296296296296296,0.17351290684624018,1.0,0.003498221913357343,3.65,0.08499741554260254,4.248001575469971,1123,2558.1,5671
FACETBranchBound,15,3,20,20,57,0.95,0.8,1.0,0.888888888888889,-0.11445887445887447,0.19779218136360993,1.0,0.006689332280647579,5.55,0.21499991416931152,29.79899835586548,4202,20984.6,65182
FACETBranchBound,20,3,20,20,57,1.0,1.0,1.0,1.0,-0.09788809144072302,0.1388683392630761,1.0,0.00749804534820923,5.7,0.38899898529052734,643.1059505939484,143339,440802.0,1048012
