explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max
FACETBranchBound,5,3,20,20,10,0.9,0.875,1.0,0.9333333333333333,0.8140476190476191,0.5566666666666666,1.0,0.08157246839249263,1.4,0.024000883102416992,0.061002492904663086,35,81.4,140
FACETBranchBound,10,3,20,20,10,0.9,0.875,1.0,0.9333333333333333,0.48589630534074973,0.47566137566137556,1.0,0.10211865535556312,2.8,0.10699987411499023,2.0420002937316895,607,1938.7,4244
FACETBranchBound,15,3,20,20,10,0.95,0.9333333333333333,1.0,0.9655172413793104,0.7896071451759769,0.46328420256991687,1.0,0.09830481485565355,2.65,0.28100109100341797,18.570000886917114,2503,22776.05,55362
FACETBranchBound,20,3,20,20,10,0.9,0.875,1.0,0.9333333333333333,0.5738219692468962,0.4228216374269006,1.0,0.11771588314815776,3.15,0.4660000801086426,162.2528476715088,35124,166045.45,398453
