dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.10273058137731805,11.7,1.746999979019165,0.0019996166229248047,-1,-1,-1,-1,-1,2
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.09084020618713644,11.3,0.15200018882751465,0.0019996166229248047,-1,-1,-1,-1,-1,5
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.09802717573899201,12.0,0.025998830795288086,0.0029997825622558594,-1,-1,-1,-1,-1,10
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.10688231374663877,13.05,0.511052131652832,0.0050334930419921875,-1,-1,-1,-1,-1,20
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.07049006451659443,10.7,0.3111155033111572,0.00599980354309082,-1,-1,-1,-1,-1,50
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.07088766766885853,11.15,0.32199883460998535,0.012000083923339844,-1,-1,-1,-1,-1,100
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.06908662770747526,10.55,0.2271122932434082,0.021000146865844727,-1,-1,-1,-1,-1,200
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.0894126453909426,12.1,0.06799817085266113,0.030999422073364258,-1,-1,-1,-1,-1,300
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.06993380097538744,11.3,0.22643566131591797,0.041001319885253906,-1,-1,-1,-1,-1,400
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.09722100967094374,12.1,0.12202715873718262,0.050986289978027344,-1,-1,-1,-1,-1,500
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.06974835977249487,11.1,0.14099502563476562,0.0759890079498291,-1,-1,-1,-1,-1,750
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.06132821356686623,11.95,0.13900423049926758,0.09899353981018066,-1,-1,-1,-1,-1,1000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.08109126958332524,12.8,0.20998907089233398,0.2030031681060791,-1,-1,-1,-1,-1,2000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.09014693797493625,12.5,0.3600142002105713,0.29996824264526367,-1,-1,-1,-1,-1,3000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.06657997689664466,10.6,0.28899431228637695,0.3949923515319824,-1,-1,-1,-1,-1,4000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.0685864919140481,11.05,0.5359973907470703,0.49098682403564453,-1,-1,-1,-1,-1,5000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.061586566948609256,12.6,0.7653791904449463,1.0064291954040527,-1,-1,-1,-1,-1,10000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.6,7.8,3.0,-0.024769844948715845,0.14069122398069764,1.0,0.06565155540058835,11.25,1.4647166728973389,2.141878366470337,-1,-1,-1,-1,-1,20000
