dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.4551490858715341,5.2,0.00500035285949707,0.0020003318786621094,-1,-1,-1,-1,-1,2
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.28377952308292653,3.2,0.015886783599853516,0.001985788345336914,-1,-1,-1,-1,-1,5
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.23575414566206768,3.55,0.011000871658325195,0.004998922348022461,-1,-1,-1,-1,-1,10
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.21398649420442167,3.45,0.006998300552368164,0.007999897003173828,-1,-1,-1,-1,-1,20
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.24133835602632128,3.85,0.008999824523925781,0.017999887466430664,-1,-1,-1,-1,-1,50
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.2398754119310464,4.0,0.01300048828125,0.034999847412109375,-1,-1,-1,-1,-1,100
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.22068767646023352,4.55,0.018998146057128906,0.06800007820129395,-1,-1,-1,-1,-1,200
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.17658459094853357,3.1,0.025998592376708984,0.10299992561340332,-1,-1,-1,-1,-1,300
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.20337322914275635,3.1,0.03299903869628906,0.13699936866760254,-1,-1,-1,-1,-1,400
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.20290765970857216,3.55,0.0410003662109375,0.17200040817260742,-1,-1,-1,-1,-1,500
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.16072192045421188,3.75,0.058000802993774414,0.24899911880493164,-1,-1,-1,-1,-1,750
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.18439236406429818,3.4,0.07499909400939941,0.33500027656555176,-1,-1,-1,-1,-1,1000
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.1515628481067187,3.4,0.14500021934509277,0.6719996929168701,-1,-1,-1,-1,-1,2000
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.13969324756796825,3.05,0.21199846267700195,1.0129237174987793,-1,-1,-1,-1,-1,3000
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.14181241768493735,3.05,0.28901004791259766,1.3874809741973877,-1,-1,-1,-1,-1,4000
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.136899520512626,3.25,0.3726949691772461,1.7028231620788574,-1,-1,-1,-1,-1,5000
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.13653714796952204,3.45,0.6944341659545898,3.3621513843536377,-1,-1,-1,-1,-1,10000
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.845708857547736,0.4324624060150376,1.0,0.12159039138199876,2.85,1.3769984245300293,6.79473352432251,-1,-1,-1,-1,-1,20000
