explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,rects_searched_0,rects_searched_1,idx_dim_0,idx_dim_1
MACE,20,20,30,0.95,1.0,0.6666666666666666,0.8,20.8,10.9,5.0,0.7792807300053677,0.20302304038888142,0.0,,,0.0,139.1681227684021,-1,-1,-1,-1,-1,-1,-1,-1,-1
AFT,20,20,30,0.95,1.0,0.6666666666666666,0.8,20.8,10.9,5.0,0.7792807300053677,0.20302304038888142,0.25,0.20089686247535238,2.2,0.0,0.03594470024108887,-1,-1,-1,-1,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.6666666666666666,0.8,20.8,10.9,5.0,0.7792807300053677,0.20302304038888142,1.0,0.13975315447037323,3.9,0.0,1.0450019836425781,-1,-1,-1,-1,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,20.8,10.9,5.0,0.7792807300053677,0.20302304038888142,1.0,0.14649194441964808,3.45,13.770058155059814,1.4419972896575928,-1,-1,-1,-1,-1,12013,48404,11,11
