,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.99836867862969,1.0,0.9982817869415808,0.999140154772141,1.0,0.3198718157515971,31.3,16.15,9.1,0.1299450239791725,1.0,1.432300163132137
1,3.0,1.0,1.0,1.0,1.0,0.9526916802610115,0.488159202280412,12.2,6.6,4.8,-0.015789473684210527,0.868421052631579,1.9554794520547945
2,4.0,1.0,1.0,1.0,1.0,0.866231647634584,0.4407876481381586,9.7,5.35,3.5,-0.005263157894736842,0.7118421052631579,1.054613935969868
3,5.0,1.0,1.0,1.0,1.0,1.0,0.23082194512786858,9.7,5.35,3.95,-0.06842105263157895,0.4478070175438597,1.0489396411092986
4,6.0,1.0,1.0,1.0,1.0,0.8874388254486134,0.5338720712209674,10.7,5.85,3.95,-0.17371866655181326,0.4948245614035088,2.474264705882353
5,7.0,1.0,1.0,1.0,1.0,0.9934747145187602,0.31517240652381034,9.8,5.4,4.0,-0.031578947368421054,0.3539223057644111,1.722495894909688
6,8.0,1.0,1.0,1.0,1.0,1.0,0.39722135139319975,10.6,5.8,4.05,-0.05871042555271579,0.368703007518797,2.2349102773246328
7,9.0,1.0,1.0,1.0,1.0,0.8874388254486134,0.5658936052934705,8.7,4.85,3.35,-0.021052631578947368,0.3473934837092732,2.6636029411764706
8,10.0,1.0,1.0,1.0,1.0,0.01631321370309946,0.20821188897635304,7.1,4.05,2.65,0.11047446201711174,0.26654761904761903,1.4
9,11.0,1.0,1.0,1.0,1.0,0.12887438825448616,0.4939234577311314,9.5,5.25,3.1,-0.021052631578947368,0.29879965064175595,2.3417721518987342
10,12.0,1.0,1.0,1.0,1.0,0.006525285481239762,0.22995024419811308,6.5,3.75,2.35,0.0,0.21377819548872176,1.0
11,13.0,1.0,1.0,1.0,1.0,0.037520391517128826,0.2294125273692145,8.1,4.55,2.9,-0.12118978227327276,0.24278613199665827,1.434782608695652
12,14.0,1.0,1.0,1.0,1.0,0.009787928221859699,0.3167710771909063,7.5,4.25,2.9,-0.005263157894736842,0.18724937343358394,1.5
13,15.0,1.0,1.0,1.0,1.0,0.01794453507340943,0.2798404682905988,5.7,3.35,2.1,-0.031578947368421054,0.23050125313283207,2.1818181818181817
14,16.0,1.0,1.0,1.0,1.0,0.0,,4.7,2.85,1.85,0.0,0.22798245614035087,
15,17.0,1.0,1.0,1.0,1.0,0.0,,4.8,2.9,1.85,0.0,0.18458646616541352,
16,18.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5,0.0,0.19491228070175437,
17,19.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6,0.0,0.1611842105263158,
18,20.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.8,0.005263157894736842,0.126140350877193,
19,21.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.45,0.0,0.15729323308270676,
20,22.0,1.0,1.0,1.0,1.0,1.0,0.3811983887044153,4.3,2.65,1.6,0.0,0.28903508771929826,1.0
21,23.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.65,0.0,0.16789473684210526,
22,24.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.8,0.0,0.08461152882205514,
23,25.0,1.0,1.0,1.0,1.0,0.0,,4.8,2.9,1.7,0.0,0.10175229741019215,
24,26.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.45,-0.015789473684210527,0.09241854636591477,
25,27.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6,0.0,0.10614035087719297,
26,28.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,0.0,0.13771929824561402,
27,29.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.0,0.1631578947368421,
28,30.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45,-0.005263157894736842,0.08201754385964911,
29,31.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.65,0.0,0.08149122807017543,
30,32.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4,0.0,0.07149122807017544,
31,33.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,0.0,0.12368421052631579,
32,34.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,0.0,0.10614035087719297,
33,35.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,0.0,0.0744736842105263,
34,36.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.08070175438596491,
35,37.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,-0.005263157894736842,0.07368421052631578,
36,38.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.09736842105263158,
37,39.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.3,-0.005263157894736842,0.07412280701754385,
38,40.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,0.0,0.08552631578947369,
39,41.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.0868421052631579,
40,42.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.0,0.08859649122807017,
41,43.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.07105263157894737,
42,44.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45,0.0,0.07789473684210527,
43,45.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,0.0,0.07017543859649122,
44,46.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,-0.010595115239078088,0.062456140350877196,
45,47.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.015789473684210527,0.05219298245614035,
46,48.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.08596491228070174,
47,49.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1,0.0,0.07280701754385964,
48,50.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.0868421052631579,
49,51.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,0.0,0.09473684210526316,
50,52.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.05789473684210526,
51,53.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1,0.0,0.07807017543859648,
52,54.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,0.0,0.035964912280701755,
53,55.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.05701754385964912,
54,56.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.06315789473684211,
55,57.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.0662280701754386,
56,58.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.2,0.0,0.09956140350877192,
57,59.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.042105263157894736,
58,60.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.005263157894736842,0.05789473684210526,
59,61.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0,0.0,0.09473684210526316,
60,62.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.0,0.06885964912280701,
61,63.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,0.005263157894736842,0.06140350877192983,
62,64.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.3,0.0,0.037719298245614034,
63,65.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.1,0.0,0.0607017543859649,
64,66.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.07105263157894737,
65,67.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0,0.0,0.09473684210526316,
66,68.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.09736842105263158,
67,69.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.07543859649122807,
68,70.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.04649122807017543,
69,71.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,0.0,0.03692982456140351,
70,72.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,0.0,0.05263157894736842,
71,73.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0,0.0,0.06842105263157895,
72,74.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.060526315789473685,
73,75.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.05789473684210526,
74,76.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,0.0,0.037719298245614034,
75,77.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1,0.0,0.05087719298245614,
76,78.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.04912280701754385,
77,79.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,0.0,0.031578947368421054,
78,80.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,0.0,0.06140350877192982,
79,81.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,-0.005263157894736842,0.04912280701754385,
80,82.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.06578947368421052,
81,83.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0,0.0,0.042105263157894736,
82,84.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,-0.005263157894736842,0.03157894736842105,
83,85.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,-0.005263157894736842,0.0543859649122807,
84,86.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.08947368421052632,
85,87.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.031578947368421054,
86,88.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,0.0,0.025175438596491226,
87,89.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,0.0,0.0868421052631579,
88,90.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4,0.0,0.04461152882205514,
89,91.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.07631578947368421,
90,92.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,0.0,0.04736842105263158,
91,93.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,0.0,0.03859649122807017,
92,94.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,0.0,0.06315789473684211,
93,95.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.06842105263157895,
94,96.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.06578947368421052,
95,97.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,0.0,0.05263157894736842,
96,98.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.06842105263157895,
97,99.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,0.0,0.03289473684210526,
98,100.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0,0.005263157894736842,0.05789473684210526,
99,101.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,0.0,0.04385964912280702,
100,102.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.03333333333333333,
101,103.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.034210526315789476,
102,104.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,0.0,0.019736842105263157,
103,105.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.02807017543859649,
104,106.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.035964912280701755,
105,107.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1,0.0,0.0850877192982456,
106,108.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4,-0.005263157894736842,0.031578947368421054,
107,109.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.07631578947368421,
108,110.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,0.0,0.039473684210526314,
109,111.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.45,-0.005263157894736842,0.05692982456140351,
110,112.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.028070175438596495,
111,113.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1,0.0,0.0543859649122807,
112,114.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.029824561403508767,
113,115.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.07368421052631578,
114,116.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,0.0,0.07017543859649122,
115,117.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,0.0,0.024561403508771926,
116,118.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1,0.0,0.06578947368421052,
117,119.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.55,-0.005263157894736842,0.03921052631578947,
118,120.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4,0.0,0.02210526315789474,
119,121.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.042105263157894736,
120,122.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,0.0,0.04429824561403509,
121,123.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.04517543859649122,
122,124.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.09210526315789473,
123,125.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,0.0,0.04736842105263158,
124,126.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.023245614035087715,
125,127.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.005228701869239383,0.05526315789473684,
126,128.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,0.0,0.039473684210526314,
127,129.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,0.0,0.016666666666666663,
128,130.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.0,0.02912280701754386,
129,131.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.03684210526315789,
130,132.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.03289473684210526,
131,133.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.05263157894736842,
132,134.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,0.0,0.060526315789473685,
133,135.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.0543859649122807,
134,136.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.02894736842105263,
135,137.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45,0.0,0.039473684210526314,
136,138.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.04736842105263158,
137,139.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.04385964912280702,
138,140.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,0.0,0.05192982456140351,
139,141.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1,0.0,0.05789473684210526,
140,142.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.010526315789473684,
141,143.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,-0.005263157894736842,0.04824561403508772,
142,144.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,0.0,0.05543859649122807,
143,145.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,0.0,0.04473684210526316,
144,146.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.0587719298245614,
145,147.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,0.0,0.05131578947368421,
146,148.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,-0.005263157894736842,0.03421052631578947,
147,149.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.03684210526315789,
148,150.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.05263157894736842,
149,151.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4,0.005263157894736842,0.035526315789473684,
150,152.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.0,0.05,
151,153.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0,0.0,0.03684210526315789,
152,154.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,0.0,0.035526315789473684,
153,155.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,0.0,0.034210526315789476,
154,156.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.0,0.018421052631578946,
155,157.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,-0.005263157894736842,0.042105263157894736,
156,158.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,0.0,0.04473684210526316,
157,159.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.005263157894736842,0.020175438596491225,
158,160.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.0,0.01754385964912281,
159,161.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,0.0,0.024561403508771926,
160,162.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.0,0.02368421052631579,
