,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9880794701986755,0.9945578231292517,0.9932065217391305,0.9938817131203264,1.0,0.11229111682950287,43.9,22.45,7.75,0.9830077105396973,1.0,1.7867549668874172
1,3.0,0.9894039735099338,0.991869918699187,0.997275204359673,0.9945652173913043,1.0,0.15111416113679307,33.2,17.1,7.15,0.9850077430390602,1.0,2.0463576158940397
2,4.0,0.9986754966887417,0.9986522911051213,1.0,0.9993256911665543,1.0,0.08365722979125963,36.5,18.75,7.0,0.21329005088906053,0.9526315789473684,1.3867549668874173
3,5.0,0.9986754966887417,0.9986504723346828,1.0,0.9993247805536799,1.0,0.08819899090636499,23.6,12.3,5.45,0.2261177799103934,0.8221052631578947,1.9748344370860926
4,6.0,0.9947019867549669,0.9959072305593452,0.9986320109439124,0.9972677595628415,0.990728476821192,0.12445239587882265,25.6,13.3,5.8,0.9604234049516097,0.8271929824561403,2.2767379679144386
5,2.0,0.9774834437086093,0.9774834437086093,1.0,0.9886135298057602,0.0,,46.5,23.75,11.0,0.9947152201132037,1.0,
6,3.0,0.9880794701986755,0.9906166219839142,0.9973009446693657,0.9939475453934096,1.0,0.09860187759571377,57.9,29.45,10.7,0.9646619122910854,1.0,1.7046357615894039
7,4.0,0.990728476821192,0.9918918918918919,0.998639455782313,0.9952542372881357,1.0,0.10902451806378967,30.9,15.95,7.45,0.984578822605846,0.95,1.7549668874172186
8,5.0,0.9960264900662251,0.9972677595628415,0.9986320109439124,0.9979494190020505,1.0,0.09220421608547319,22.1,11.55,5.35,0.9677037843005161,0.7463157894736843,2.006622516556291
9,6.0,0.9986754966887417,1.0,0.9986559139784946,0.9993275050437123,0.9483443708609272,0.0858661817366265,23.3,12.15,5.8,0.8829367382588369,0.7610526315789473,1.967877094972067
10,2.0,0.9682119205298013,0.9682119205298013,1.0,0.9838492597577388,0.0,,166.1,83.55,14.55,0.9829230179268369,1.0,
11,3.0,0.9841059602649007,0.9904632152588556,0.9931693989071039,0.9918144611186903,1.0,0.08757154197143092,40.0,20.5,10.0,0.9815731227925948,1.0,1.348344370860927
12,4.0,0.9708609271523179,0.9708609271523179,1.0,0.9852150537634409,0.0,,32.9,16.95,8.1,0.9961304694021331,1.0,
13,5.0,0.9854304635761589,0.9932614555256065,0.9919246298788694,0.9925925925925926,1.0,0.10658494198053692,33.5,17.25,7.4,0.9926936571862017,0.8842105263157894,1.5827814569536425
14,6.0,0.9947019867549669,0.9945578231292517,1.0,0.9972714870395634,1.0,0.09435588723354833,25.1,13.05,6.1,0.4716390223759574,0.8105263157894735,2.043708609271523
15,2.0,0.9947019867549669,0.9972789115646259,0.9972789115646259,0.9972789115646259,1.0,0.0674117950638691,35.2,18.1,7.0,0.9901215271061687,1.0,1.9536423841059603
16,3.0,0.9973509933774835,0.9973190348525469,1.0,0.9986577181208054,1.0,0.1279597821121921,38.3,19.65,7.85,0.835699995198785,1.0,2.108609271523179
17,4.0,0.9960264900662251,0.9972862957937585,0.998641304347826,0.9979633401221996,1.0,0.08697538822681775,21.4,11.2,5.3,0.7249819234022309,0.8162280701754385,1.9165562913907286
18,5.0,0.9986754966887417,0.998639455782313,1.0,0.9993192648059904,1.0,0.08739483477316612,24.1,12.55,6.1,0.8697175973391487,0.8323684210526314,2.014569536423841
19,6.0,1.0,1.0,1.0,1.0,1.0,0.14672341702534328,27.6,14.3,6.75,0.258811959427943,0.788421052631579,2.720529801324503
20,2.0,0.9880794701986755,0.9905405405405405,0.9972789115646259,0.9938983050847459,1.0,0.08560601878459231,38.3,19.65,9.1,0.99532562246382,1.0,1.124503311258278
21,3.0,0.9973509933774835,1.0,0.9972972972972973,0.9986468200270636,1.0,0.08354834691970749,28.7,14.85,7.05,0.9234848788153339,1.0,1.957615894039735
22,4.0,0.9986754966887417,0.9986504723346828,1.0,0.9993247805536799,1.0,0.09027440098863376,23.3,12.15,5.75,0.38744642986741784,0.8763157894736842,1.9337748344370862
23,5.0,0.9960264900662251,0.9973082099596231,0.9986522911051213,0.997979797979798,1.0,0.11223076062283045,24.5,12.75,6.35,0.7627426639765413,0.869736842105263,2.013245033112583
24,6.0,0.9933774834437086,0.9932523616734144,1.0,0.996614759647935,1.0,0.11951006820360364,28.5,14.75,6.25,0.8714894716442986,0.861578947368421,2.1642384105960266
