,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9796215429403202,0.9895833333333334,0.9895833333333334,0.9895833333333334,1.0,0.3729418064542959,111.1,56.05,14.8,0.9885825426871011,1.0,1.7394468704512374
1,3.0,0.9963609898107715,0.997037037037037,0.9992576095025983,0.9981460882461994,1.0,0.5085777136764448,80.4,40.7,10.8,0.9797390684754675,1.0,2.3231441048034935
2,4.0,0.9970887918486172,0.9977761304670126,0.9992576095025983,0.9985163204747775,1.0,0.6552444137016853,47.8,24.4,7.75,0.9740727524132409,1.0,2.540029112081514
3,5.0,0.99490538573508,0.995539033457249,0.9992537313432835,0.9973929236499068,0.8078602620087336,0.723745407378517,49.9,25.45,8.05,0.9720844348756182,0.9600000000000001,2.4495495495495496
4,6.0,0.9978165938864629,0.9977843426883308,1.0,0.998890942698706,0.6615720524017468,0.7394669772577813,60.5,30.75,9.0,0.9614907782936785,0.9833333333333333,2.6886688668866885
5,7.0,0.9941775836972343,0.9948109710896961,0.9992553983618764,0.9970282317979197,0.604075691411936,0.8339198263163493,50.3,25.65,8.3,0.973038766913832,0.9585213032581453,2.8951807228915665
6,8.0,0.9978165938864629,0.9977876106194691,1.0,0.9988925802879292,0.9636098981077147,0.8198136302908072,44.2,22.6,7.85,0.9281830670681059,0.8514097744360902,3.1253776435045317
7,9.0,0.9912663755458515,0.9918093819806404,0.9992498124531133,0.9955156950672646,0.6637554585152838,0.6586789974862896,34.4,17.7,7.15,0.9900592741356393,0.788189223057644,1.7379385964912282
8,10.0,0.9956331877729258,0.9955686853766618,1.0,0.9977794226498891,0.45342066957787486,0.9572401852479335,39.5,20.25,7.7,0.9813250144012049,0.7780847953216374,2.9486356340288924
9,11.0,0.9970887918486172,0.9977645305514158,0.9992537313432835,0.9985085756897837,0.7365356622998545,0.811890268653405,43.4,22.2,8.3,0.9055467254058326,0.7389261031366294,2.8102766798418974
10,12.0,0.9978165938864629,0.9977744807121661,1.0,0.9988860007426661,0.5094614264919941,0.9129601157260943,31.4,16.2,6.7,0.9778599517595278,0.6103577124629757,2.7471428571428573
11,13.0,0.9978165938864629,0.9977578475336323,1.0,0.9988776655443322,0.3136826783114993,0.7544020920970492,32.2,16.6,6.45,0.7131446675674615,0.6012130413446202,3.051044083526682
12,14.0,0.9970887918486172,0.9970436067997044,1.0,0.998519615099926,0.13755458515283847,0.7340339949836202,33.7,17.35,6.8,0.9422966604905636,0.5593638525217471,2.8518518518518516
13,15.0,0.9985443959243085,0.9985052316890882,1.0,0.9992520568436799,0.2168850072780204,0.795253276862908,37.5,19.25,7.25,0.4684659624332802,0.5823906502853871,2.815436241610738
14,16.0,0.9985443959243085,0.9985063480209111,1.0,0.9992526158445441,0.19068413391557493,0.7613113221681683,38.5,19.75,6.75,0.50876599350172,0.5677949462817884,2.767175572519084
15,2.0,0.982532751091703,0.982532751091703,1.0,0.9911894273127753,0.0,,179.9,90.45,18.5,0.9695150604191697,1.0,
