n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
309,20,6,15,3,12.066666666666666,6.533333333333333,3.0,0.8709677419354839,0.8571428571428571,0.9473684210526315,0.9,2188,3797.15,9245,0.18801641464233398,3.5039749145507812,PriorityQueue,1.0,0.08668444560087464,1.75,vertebral
309,20,6,15,3,12.066666666666666,6.533333333333333,3.0,0.8709677419354839,0.8571428571428571,0.9473684210526315,0.9,421,1070.4,2413,0.18801641464233398,4.440992593765259,Stack,1.0,0.08668444560087464,1.75,vertebral
