n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
162,20,9,15,3,12.333333333333334,6.666666666666667,3.0,0.6666666666666666,0.55,0.8461538461538461,0.6666666666666667,158,6140.6,30507,0.17900824546813965,4.933652400970459,PriorityQueue,0.9,0.12830601937478908,1.8333333333333333,glass
162,20,9,15,3,12.333333333333334,6.666666666666667,3.0,0.6666666666666666,0.55,0.8461538461538461,0.6666666666666667,237,826.0,2251,0.17900824546813965,5.249999284744263,Stack,0.9,0.12830601937478908,1.8333333333333333,glass
