explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,5803,36,0.9958611779381628,0.9958145863243448,1.0,0.9979029045561976,12.4,6.7,4.2,0.9984830488292629,0.11010172575962049,0.0017226528854435985,0.21197066028375489,2.0,1.7718510627746582
GraphMerge,5803,36,0.9958611779381628,0.9958145863243448,1.0,0.9979029045561976,12.4,6.7,4.2,0.9984830488292629,0.11010172575962049,1.0,0.41688608509673447,1.2041343669250646,1.7696735858917236
BestCandidate,5803,36,0.9969497163562921,0.9969249425485249,1.0,0.9984601036393733,17.4,9.2,5.4,0.993122397345314,0.1730546208177787,0.007751937984496138,0.18127022276794558,1.2222222222222223,2.1217238903045654
GraphMerge,5803,36,0.9969497163562921,0.9969249425485249,1.0,0.9984601036393733,17.4,9.2,5.4,0.993122397345314,0.1730546208177787,1.0,0.0,0.0,1.7499973773956299
BestCandidate,5803,36,0.9959933469957528,0.9959415694303004,1.0,0.9979666586277584,14.8,7.9,5.05,0.9935874240553466,0.10347395509547212,0.004306632213608941,0.3192857145184406,1.2,1.8990039825439453
GraphMerge,5803,36,0.9959933469957528,0.9959415694303004,1.0,0.9979666586277584,14.8,7.9,5.05,0.9935874240553466,0.10347395509547212,1.0,0.43220521201395495,1.566752799310939,1.7609996795654297
BestCandidate,5803,36,0.9957423742908907,0.9974465898004037,0.9982684112149532,0.9978573312975365,11.5,6.25,4.3,0.9980165897074931,0.11762389657126499,0.003445305770887197,0.20987446836720322,1.0,1.6700000762939453
GraphMerge,5803,36,0.9957423742908907,0.9974465898004037,0.9982684112149532,0.9978573312975365,11.5,6.25,4.3,0.9980165897074931,0.11762389657126499,1.0,0.48031779702868566,3.7123169681309216,1.7540016174316406
BestCandidate,5803,36,0.9986203926460543,0.9986047301001321,1.0,0.9993018780157704,12.8,6.9,4.55,0.06066020842721359,0.12376424744845799,0.0051679586563307955,0.21765566778351778,2.0,1.7660009860992432
GraphMerge,5803,36,0.9986203926460543,0.9986047301001321,1.0,0.9993018780157704,12.8,6.9,4.55,0.06066020842721359,0.12376424744845799,1.0,0.30006545154098546,1.0215331610680447,1.7577893733978271
