explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,49097,9,0.9999998340637639,0.9999998209917794,1.0,0.9999999104958818,38.7,19.85,8.9,0.2884315420757587,0.7350877192982456,1.0,0.025426193759170487,1.7436863543788188,39.86221933364868
GraphMerge,49097,9,0.9999998340637639,0.9999998209917794,1.0,0.9999999104958818,38.7,19.85,8.9,0.2884315420757587,0.7350877192982456,1.0,0.013681042135047448,1.570366598778004,4.588925838470459
BestCandidate,49097,9,0.9999237730415428,1.0,0.9999178226687879,0.9999589096460462,42.6,21.8,9.35,0.1362257753627883,0.7956453634085212,1.0,0.025381610902957517,1.6433808553971487,43.451366901397705
GraphMerge,49097,9,0.9999237730415428,1.0,0.9999178226687879,0.9999589096460462,42.6,21.8,9.35,0.1362257753627883,0.7956453634085212,1.0,0.010499036970386483,1.0945010183299388,2.9617230892181396
BestCandidate,49097,9,1.0,1.0,1.0,1.0,45.8,23.4,9.65,0.18337137892622515,0.7696219715956559,1.0,0.025389857757941916,1.5571283095723014,48.60779404640198
GraphMerge,49097,9,1.0,1.0,1.0,1.0,45.8,23.4,9.65,0.18337137892622515,0.7696219715956559,1.0,0.017937701429467254,1.4283095723014256,4.0427446365356445
BestCandidate,49097,9,0.9999306801373703,1.0,0.9999254027048595,0.9999626999611888,43.4,22.2,9.15,0.13552684737551293,0.7281683375104427,1.0,0.02522613790538249,1.5440936863543788,44.92099952697754
GraphMerge,49097,9,0.9999306801373703,1.0,0.9999254027048595,0.9999626999611888,43.4,22.2,9.15,0.13552684737551293,0.7281683375104427,1.0,0.013779809139443568,1.3213849287169044,3.7189996242523193
BestCandidate,49097,9,0.9994614124616868,0.9998288732090251,0.9995905294107718,0.9997096871038329,39.7,20.35,9.5,0.9984088567901812,0.7704260651629072,1.0,0.027478264308984243,1.825050916496945,44.21552872657776
GraphMerge,49097,9,0.9994614124616868,0.9998288732090251,0.9995905294107718,0.9997096871038329,39.7,20.35,9.5,0.9984088567901812,0.7704260651629072,1.0,0.00554406421787727,1.0010183299389002,2.8590312004089355
