explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,3772,6,0.9943155269028756,0.9941506091609125,1.0,0.99706672564639,24.2,12.6,5.85,0.8065159642784857,0.8387719298245614,1.0,0.13366862051690218,2.3509933774834435,1.7455809116363525
GraphMerge,3772,6,0.9943155269028756,0.9941506091609125,1.0,0.99706672564639,24.2,12.6,5.85,0.8065159642784857,0.8387719298245614,1.0,0.08305441517977447,2.091390728476821,1.6538033485412598
BestCandidate,3772,6,0.9947546858257066,0.9946303849003403,1.0,0.9973079648538854,22.3,11.65,5.5,0.6670097466935696,0.7116666666666666,1.0,0.08861546378693158,1.957615894039735,1.5939652919769287
GraphMerge,3772,6,0.9947546858257066,0.9946303849003403,1.0,0.9973079648538854,22.3,11.65,5.5,0.6670097466935696,0.7116666666666666,1.0,0.07516083967598393,0.9880794701986755,1.6530001163482666
BestCandidate,3772,6,0.9934582886855096,0.9936464048823116,0.9996829125919734,0.9966555183946488,25.3,13.15,5.65,0.7707330287920148,0.7057894736842106,0.9496688741721855,0.10298946722347664,2.209205020920502,1.8559303283691406
GraphMerge,3772,6,0.9934582886855096,0.9936464048823116,0.9996829125919734,0.9966555183946488,25.3,13.15,5.65,0.7707330287920148,0.7057894736842106,1.0,0.08086163030923336,1.7854304635761589,1.6549997329711914
BestCandidate,3772,6,0.9939712263073761,0.9938502558809615,1.0,0.9969156439402109,26.3,13.65,6.05,0.9338747961312782,0.8,1.0,0.1484123105343384,2.3973509933774833,1.9920001029968262
GraphMerge,3772,6,0.9939712263073761,0.9938502558809615,1.0,0.9969156439402109,26.3,13.65,6.05,0.9338747961312782,0.8,1.0,0.08493260057498478,1.9258278145695364,1.6409997940063477
BestCandidate,3772,6,0.9967537372424333,0.9984852191934602,0.9981907125642963,0.9983379441592407,26.7,13.85,6.05,0.8506947389333711,0.7835087719298246,1.0,0.09197962676866712,1.981456953642384,1.9330003261566162
GraphMerge,3772,6,0.9967537372424333,0.9984852191934602,0.9981907125642963,0.9983379441592407,26.7,13.85,6.05,0.8506947389333711,0.7835087719298246,1.0,0.07019954154829657,1.3456953642384106,1.6580350399017334
