explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.5,2.25,1.25,0.0,0.022807017543859647,0.0,,,0.6160120964050293
GraphMerge,3062,166,1.0,1.0,1.0,1.0,3.5,2.25,1.25,0.0,0.022807017543859647,1.0,1.0767956937955934,11.040783034257748,1.768000841140747
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.05,0.0,,,0.581000804901123
GraphMerge,3062,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.05,1.0,1.0174734349234384,11.0,1.7540004253387451
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.03684210526315789,0.0,,,0.5887880325317383
GraphMerge,3062,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.03684210526315789,1.0,1.0434349996414196,11.01794453507341,1.7741122245788574
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.8,2.4,1.35,-0.005263157894736842,0.02736842105263158,0.0,,,0.6070013046264648
GraphMerge,3062,166,1.0,1.0,1.0,1.0,3.8,2.4,1.35,-0.005263157894736842,0.02736842105263158,1.0,1.074902222677118,11.055464926590538,1.773998498916626
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.4,2.2,1.15,0.0,0.029824561403508767,0.0,,,0.5799989700317383
GraphMerge,3062,166,1.0,1.0,1.0,1.0,3.4,2.2,1.15,0.0,0.029824561403508767,1.0,1.1071571851259319,12.34584013050571,1.7560017108917236
