n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,6,0.85,0.7,1.0,0.8235294117647058,13.0,7.0,3.0,0.7992397660818714,0.63,1.0,0.0486193269092803,1.5,0.00800013542175293,0.05000805854797363,-1,-1,-1,-1,-1
10,FACETIndex,20,20,6,0.8,0.9,0.75,0.8181818181818182,11.6,6.3,3.0,0.6857678231591275,0.5592592592592592,1.0,0.09265300654354176,2.2,0.012000560760498047,0.05100250244140625,-1,-1,-1,-1,-1
15,FACETIndex,20,20,6,0.7,0.7058823529411765,0.9230769230769231,0.8000000000000002,12.733333333333333,6.866666666666666,3.0,0.7010482277060026,0.5650793650793651,1.0,0.10359389797468914,2.85,0.01399993896484375,0.031000137329101562,-1,-1,-1,-1,-1
20,FACETIndex,20,20,6,0.85,0.9285714285714286,0.8666666666666667,0.896551724137931,11.9,6.45,3.0,0.5386180465968154,0.5205263157894737,1.0,0.09813263579085282,2.25,0.018999814987182617,0.04199981689453125,-1,-1,-1,-1,-1
25,FACETIndex,20,20,6,0.85,0.8421052631578947,1.0,0.9142857142857143,13.32,7.16,3.0,0.7497921703436113,0.575388888888889,1.0,0.18389255221246123,3.0,0.021999835968017578,0.02800154685974121,-1,-1,-1,-1,-1
30,FACETIndex,20,20,6,0.85,0.8235294117647058,1.0,0.9032258064516129,12.866666666666667,6.933333333333334,3.0,0.4571357326020034,0.5327969348659004,1.0,0.1982881153294804,3.2,0.025002241134643555,0.04599189758300781,-1,-1,-1,-1,-1
