n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,10,0.7,0.7058823529411765,0.9230769230769231,0.8000000000000002,15.0,8.0,3.0,0.990909090909091,0.5148809523809523,1.0,0.12313768792568566,1.95,0.4000113010406494,1.5779879093170166,-1,-1,-1,-1,-1
10,FACETIndex,20,20,10,0.75,0.7142857142857143,0.9090909090909091,0.8,15.0,8.0,3.0,0.9208390963977479,0.5066666666666666,1.0,0.13057696351106954,2.25,0.5910549163818359,2.4888224601745605,-1,-1,-1,-1,-1
15,FACETIndex,20,20,10,0.8,0.7692307692307693,0.9090909090909091,0.8333333333333333,15.0,8.0,3.0,0.2524871175977722,0.46587679516250935,1.0,0.08620922524689419,2.5,0.6799988746643066,2.428999900817871,-1,-1,-1,-1,-1
20,FACETIndex,20,20,10,0.85,0.8333333333333334,0.9090909090909091,0.8695652173913043,15.0,8.0,3.0,0.6521056363725104,0.42154970760233923,1.0,0.11335820710626868,2.7,0.8436331748962402,2.764991521835327,-1,-1,-1,-1,-1
25,FACETIndex,20,20,10,0.75,0.6428571428571429,1.0,0.782608695652174,15.0,8.0,3.0,0.867068235139784,0.4685410052910053,1.0,0.10972262050131736,2.65,0.966008186340332,2.6029911041259766,-1,-1,-1,-1,-1
30,FACETIndex,20,20,10,0.7,0.625,1.0,0.7692307692307693,14.733333333333333,7.866666666666666,3.0,0.779954847353163,0.47471355592045245,1.0,0.1326896314515837,3.65,1.223989725112915,1.987006425857544,-1,-1,-1,-1,-1
