n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,9,0.8,0.8,0.8,0.8000000000000002,11.8,6.4,3.0,0.11134046659926806,0.32678571428571423,1.0,0.10390979621147811,1.8,0.004999876022338867,0.03399991989135742,-1,-1,-1,-1,-1
10,FACETIndex,20,20,9,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.4,6.2,3.0,0.5774442696226484,0.37632275132275134,1.0,0.05320390034276771,1.75,0.0070002079010009766,0.028999805450439453,-1,-1,-1,-1,-1
15,FACETIndex,20,20,9,0.65,0.5,1.0,0.6666666666666666,11.133333333333333,6.066666666666666,3.0,0.45358108367997696,0.38122448979591833,1.0,0.13006543277100258,2.75,0.00900125503540039,0.024998903274536133,-1,-1,-1,-1,-1
20,FACETIndex,20,20,9,0.7,0.6363636363636364,0.7777777777777778,0.7000000000000001,12.4,6.7,3.0,0.8390629697736639,0.4351441102756893,1.0,0.21794608198677676,2.9,0.011999845504760742,0.03200197219848633,-1,-1,-1,-1,-1
25,FACETIndex,20,20,9,0.85,0.7692307692307693,1.0,0.8695652173913044,12.68,6.84,3.0,0.33782902221269373,0.404489417989418,1.0,0.21755110195189248,3.85,0.014000892639160156,0.029999256134033203,-1,-1,-1,-1,-1
30,FACETIndex,20,20,9,0.9,0.8333333333333334,1.0,0.9090909090909091,11.2,6.1,3.0,0.3791780902721002,0.3922705710636745,1.0,0.21425194986712132,3.85,0.014999866485595703,0.031002044677734375,-1,-1,-1,-1,-1
