n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,57,0.75,0.7142857142857143,0.625,0.6666666666666666,15.0,8.0,3.0,0.7673837756446451,0.20101010101010103,1.0,0.006079316431988287,1.7,0.10000085830688477,0.6779918670654297,-1,-1,-1,-1,-1
10,FACETIndex,20,20,57,0.8,0.8333333333333334,0.625,0.7142857142857143,14.6,7.8,3.0,0.508192686929544,0.14744107744107743,1.0,0.01465086182093189,3.45,0.14300060272216797,0.6110007762908936,-1,-1,-1,-1,-1
15,FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.6,7.8,3.0,0.08385787988112677,0.12915269915269917,1.0,0.02099455953612294,5.15,0.17400097846984863,0.6640081405639648,-1,-1,-1,-1,-1
20,FACETIndex,20,20,57,0.8,1.0,0.6,0.7499999999999999,14.8,7.9,3.0,0.33447185119302336,0.16543272516956725,1.0,0.017792408090736136,4.1,0.21700167655944824,0.6422178745269775,-1,-1,-1,-1,-1
25,FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.36,7.68,3.0,-0.1754688623644481,0.1663815073815074,1.0,0.044163136348963614,5.55,0.25900769233703613,0.692878246307373,-1,-1,-1,-1,-1
30,FACETIndex,20,20,57,0.85,1.0,0.4,0.5714285714285715,14.333333333333334,7.666666666666667,3.0,0.4680194495376017,0.15718462252945012,1.0,0.04608560738199093,6.35,0.2910001277923584,0.5330619812011719,-1,-1,-1,-1,-1
