dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.018001079559326172,0.046999454498291016,-1,-1,-1,-1,-1,2
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.01999974250793457,0.04700136184692383,-1,-1,-1,-1,-1,5
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.018001079559326172,0.04699897766113281,-1,-1,-1,-1,-1,10
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.018001556396484375,0.04699850082397461,-1,-1,-1,-1,-1,20
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.01799798011779785,0.046999454498291016,-1,-1,-1,-1,-1,50
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.018002748489379883,0.04699826240539551,-1,-1,-1,-1,-1,100
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.01900005340576172,0.04700040817260742,-1,-1,-1,-1,-1,200
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.019001245498657227,0.0469975471496582,-1,-1,-1,-1,-1,300
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.01799917221069336,0.04900050163269043,-1,-1,-1,-1,-1,400
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.01799917221069336,0.0500028133392334,-1,-1,-1,-1,-1,500
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.017998933792114258,0.047002553939819336,-1,-1,-1,-1,-1,750
vertebral,20,FACETIndex,20,20,6,0.85,1.0,0.8125,0.896551724137931,12.3,6.65,3.0,0.48389169894517436,0.5010526315789474,1.0,0.10113160288622478,2.35,0.017998456954956055,0.04800009727478027,-1,-1,-1,-1,-1,1000
