dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012000083923339844,0.025999784469604492,-1,-1,-1,-1,-1,2
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.01199960708618164,0.025000572204589844,-1,-1,-1,-1,-1,5
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.011999368667602539,0.025000333786010742,-1,-1,-1,-1,-1,10
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.010999917984008789,0.026000022888183594,-1,-1,-1,-1,-1,20
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012000083923339844,0.025001049041748047,-1,-1,-1,-1,-1,50
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.010999679565429688,0.026000499725341797,-1,-1,-1,-1,-1,100
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.01100015640258789,0.02599930763244629,-1,-1,-1,-1,-1,200
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.010998010635375977,0.02900385856628418,-1,-1,-1,-1,-1,300
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012002706527709961,0.025999784469604492,-1,-1,-1,-1,-1,400
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.01199650764465332,0.030000925064086914,-1,-1,-1,-1,-1,500
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.011997461318969727,0.027998924255371094,-1,-1,-1,-1,-1,750
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.017998218536376953,0.0370025634765625,-1,-1,-1,-1,-1,1000
