,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9967373572593801,0.998324958123953,0.998324958123953,0.998324958123953,1.0,0.31452436888986385,58.3,29.65,10.9,0.7168169543672868,1.0,1.0195758564437194
1,3.0,1.0,1.0,1.0,1.0,1.0,0.2959254204954702,6.7,3.85,2.2,0.015754904502635902,0.6421052631578947,2.0
2,4.0,1.0,1.0,1.0,1.0,1.0,0.30738568995855603,5.6,3.3,1.75,0.0,0.6912280701754385,3.0
3,5.0,1.0,1.0,1.0,1.0,1.0,0.3039951098462634,8.7,4.85,2.8,0.0,0.5077192982456141,3.9853181076672106
4,6.0,1.0,1.0,1.0,1.0,1.0,0.37565983647946094,4.0,2.5,1.35,0.0,0.40789473684210525,4.0
5,7.0,1.0,1.0,1.0,1.0,1.0,0.460265358967012,4.7,2.85,1.7,0.0,0.3326315789473684,4.97879282218597
6,8.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.5,2.35,-0.005263157894736842,0.2783583959899749,8.0
7,9.0,1.0,1.0,1.0,1.0,1.0,0.5209537701534678,4.3,2.65,1.55,0.0,0.24379699248120298,6.0
8,10.0,1.0,1.0,1.0,1.0,1.0,0.33248511289786614,3.3,2.15,1.15,0.0,0.19166666666666668,9.0
9,11.0,1.0,1.0,1.0,1.0,1.0,0.4594939842189462,4.3,2.65,1.5,0.0,0.1713157894736842,8.99510603588907
10,12.0,1.0,1.0,1.0,1.0,1.0,0.6079802747907009,4.3,2.65,1.45,0.0,0.18833333333333332,7.99184339314845
11,13.0,1.0,1.0,1.0,1.0,1.0,0.6160061767251795,3.7,2.35,1.3,0.0,0.1786842105263158,9.0
12,14.0,1.0,1.0,1.0,1.0,1.0,0.7209634152822559,3.6,2.3,1.3,0.0,0.168859649122807,8.98205546492659
13,15.0,1.0,1.0,1.0,1.0,1.0,0.7244457753267577,3.4,2.2,1.2,0.0,0.18552631578947368,9.98042414355628
14,16.0,1.0,1.0,1.0,1.0,1.0,0.7345326864207707,3.5,2.25,1.2,0.0,0.17578947368421052,10.99184339314845
15,17.0,1.0,1.0,1.0,1.0,1.0,0.7090266808149667,3.6,2.3,1.25,0.0,0.1830701754385965,11.98858075040783
16,18.0,1.0,1.0,1.0,1.0,1.0,0.7049613413375097,3.8,2.4,1.25,0.0,0.1512280701754386,12.99836867862969
17,19.0,1.0,1.0,1.0,1.0,1.0,0.7248571496731845,3.4,2.2,1.2,0.0,0.13964912280701752,14.0
18,20.0,1.0,1.0,1.0,1.0,1.0,0.7171506399263908,3.9,2.45,1.35,0.0,0.17543859649122803,14.98858075040783
19,21.0,1.0,1.0,1.0,1.0,1.0,0.7540434390122792,3.9,2.45,1.3,0.0,0.17869674185463658,15.515497553017944
20,22.0,1.0,1.0,1.0,1.0,1.0,0.7791405124179784,4.3,2.65,1.5,0.0,0.1337468671679198,16.99184339314845
21,23.0,1.0,1.0,1.0,1.0,1.0,0.7515676223944462,4.4,2.7,1.65,0.0,0.10290100250626567,18.0
22,24.0,1.0,1.0,1.0,1.0,1.0,0.7596941538142163,5.3,3.15,1.85,0.0,0.13280701754385965,18.150081566068515
23,25.0,1.0,1.0,1.0,1.0,1.0,0.7268112790453024,3.7,2.35,1.3,0.0,0.1607017543859649,19.99347471451876
24,26.0,1.0,1.0,1.0,1.0,1.0,0.7152909034836853,4.2,2.6,1.55,0.0,0.12852130325814534,20.98042414355628
25,27.0,1.0,1.0,1.0,1.0,1.0,0.7768742231477478,3.8,2.4,1.35,0.0,0.11535087719298244,21.965742251223492
26,28.0,1.0,1.0,1.0,1.0,1.0,0.724395334284533,3.8,2.4,1.3,0.0,0.19736842105263158,22.98694942903752
27,29.0,1.0,1.0,1.0,1.0,1.0,0.7166894720964847,3.9,2.45,1.3,0.0,0.1294360902255639,24.0
28,30.0,1.0,1.0,1.0,1.0,1.0,0.7429769093252753,4.4,2.7,1.55,0.0,0.15724310776942357,24.97716150081566
