,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9965376782077393,0.9963768115942029,0.999889819303658,0.9981302243730751,1.0,0.17403038872301452,165.6,83.3,15.7,0.9999934009515064,1.0,1.00020366598778
1,3.0,0.9978615071283096,0.9977129165759094,1.0,0.9988551491032002,1.0,0.38645500446493536,126.5,63.75,15.05,0.9999460949366616,1.0,2.00030549898167
2,4.0,0.9983706720977596,0.9982427237781438,1.0,0.9991205892052324,1.0,0.14970262820270364,96.9,48.95,15.1,0.9999884439593771,1.0,2.953665987780041
3,5.0,1.0,1.0,1.0,1.0,1.0,0.054142101984701596,37.4,19.2,8.95,-0.05858342856986901,0.9210526315789473,3.9525458248472507
4,6.0,0.99989816700611,0.9998904829701019,1.0,0.9999452384863917,1.0,0.07011472746836954,45.6,23.3,9.6,0.5252381144919913,0.9070175438596491,4.995926680244399
5,7.0,0.99989816700611,0.9998903388529444,1.0,0.9999451664199155,1.0,0.056844210186592664,49.4,25.2,10.7,0.1414707994467921,0.9571428571428573,5.925967413441955
6,8.0,0.9996945010183299,1.0,0.9996717005909389,0.9998358233459202,1.0,0.06692034937012,49.4,25.2,9.8,0.5036043473155214,0.7949874686716791,7.0
7,9.0,0.99979633401222,1.0,0.9997798811358133,0.9998899284534947,1.0,0.1276836417509413,37.1,19.05,8.55,0.4832957575302141,0.7841269841269841,7.99989816700611
8,2.0,0.9992871690427698,0.9997799295774648,0.999450005499945,0.9996149403157488,1.0,0.19914845284489174,73.0,37.0,11.5,0.9976820641869222,1.0,1.0009164969450102
9,3.0,0.9993890020366599,0.9996716646601729,0.9996716646601729,0.9996716646601729,1.0,0.1500954562781879,89.1,45.05,11.1,0.99802069509352,1.0,2.00071283095723
10,4.0,0.9987780040733197,0.9992308537523349,0.9994504890647324,0.9993406593406594,1.0,0.02681790085120856,47.8,24.4,9.75,0.9987790406543928,0.975,3.0
11,5.0,0.99979633401222,0.9997806295930679,1.0,0.9998903027643704,1.0,0.06599879914691419,35.3,18.15,8.65,0.35685756889050463,0.9421052631578948,3.95020366598778
12,6.0,1.0,1.0,1.0,1.0,1.0,0.14496391549443804,34.6,17.8,8.15,-0.016072460628782592,0.8949122807017542,5.00010183299389
13,7.0,1.0,1.0,1.0,1.0,1.0,0.019771944370223293,40.2,20.6,8.85,-0.12143258751563801,0.8294486215538845,5.99959266802444
14,8.0,0.99979633401222,1.0,0.9997814207650273,0.9998906984369876,1.0,0.11296055604164972,52.1,26.55,10.6,0.30324379844889054,0.8798872180451128,7.00061099796334
15,9.0,0.9996945010183299,0.9998897464167585,0.9997795171425422,0.9998346287415247,1.0,0.05662769269413664,36.9,18.95,8.65,0.2627163798965716,0.7779448621553884,7.911201629327902
16,2.0,0.9817718940936864,0.9891956782713085,0.9912510936132983,0.9902223193314033,1.0,0.05896755431738493,529.9,265.45,18.8,0.9977625569569254,1.0,1.0072301425661914
17,3.0,0.9975560081466395,0.9979155238617663,0.9994506098230964,0.9986824769433466,1.0,0.1289093087605829,231.5,116.25,18.55,0.9986756564339098,1.0,1.9530549898167007
18,4.0,0.9978615071283096,0.9984682713347921,0.9992335486696595,0.9988507634214415,1.0,0.13685130735792908,225.6,113.3,19.15,0.9984604123148285,1.0,3.0024439918533603
19,5.0,0.9980651731160897,0.9981414671476987,0.9997809899255365,0.9989605558290934,1.0,0.1072544971564226,195.6,98.3,20.2,0.9993842834246152,1.0,3.955906313645621
20,6.0,0.9986761710794297,0.9986827661909989,0.9998900978129465,0.9992860673293426,1.0,0.4073239819526685,220.0,110.5,20.25,0.998789923188111,1.0,5.00081466395112
21,7.0,0.9994908350305499,0.9997805333040711,0.999670836076366,0.9997256816810227,1.0,0.06400896523302638,38.3,19.65,8.25,0.9457907532970694,0.8157142857142856,5.94989816700611
22,8.0,0.99989816700611,1.0,0.9998905189402233,0.9999452564734219,1.0,0.05822165627023018,49.3,25.15,9.95,-0.07457737072859937,0.8612155388471177,6.995315682281059
23,9.0,0.9995926680244399,0.9998905429071804,0.9996717005909389,0.9997811097734486,1.0,0.035293013929764035,36.9,18.95,9.25,0.7832706521065844,0.726702172096909,8.00040733197556
24,2.0,0.9808553971486762,0.987674520069808,0.9917853231106243,0.989725653076839,1.0,0.05014968289107667,547.7,274.35,19.1,0.9969147217110733,1.0,1.0064154786150712
25,3.0,0.9813645621181263,0.9874151893193259,0.992520074799252,0.989961051072467,1.0,0.0594726220504778,773.1,387.05,21.35,0.9936401075324184,1.0,2.0083503054989817
26,4.0,0.9976578411405296,0.9978062959306789,0.9996703296703296,0.9987374430477026,1.0,0.019540553277272565,183.5,92.25,18.15,0.9990975845229537,1.0,3.00081466395112
27,5.0,0.9979633401221996,0.9985695422535211,0.9992292446597666,0.9988992845349477,1.0,0.04342666644930091,190.2,95.6,20.9,0.998636061625867,1.0,4.00224032586558
28,6.0,0.9996945010183299,0.9997799537902959,0.9998899647887324,0.9998349562634098,1.0,0.08145459014382958,42.6,21.8,8.35,0.6198733470633061,0.9017543859649122,4.887474541751527
29,7.0,1.0,1.0,1.0,1.0,1.0,0.05179329199805027,44.5,22.75,10.35,0.10949290949639082,0.8786967418546366,5.986456211812627
30,8.0,0.9996945010183299,1.0,0.9996724175584188,0.9998361819472505,1.0,0.12963208795133047,56.1,28.55,11.85,0.562252533293266,0.8771616541353383,6.995417515274949
31,9.0,0.9992871690427698,0.999670112161865,0.9995601979109401,0.9996151520149541,1.0,0.13159851839263287,35.7,18.35,8.85,0.9249390168791517,0.6971700083542189,7.99949083503055
32,2.0,0.9303462321792261,0.934252495112666,0.9950684931506849,0.9637019741031628,1.0,0.20189082513047965,900.8,450.9,21.75,0.9994595154205387,1.0,1.0060081466395112
33,3.0,0.9319755600814664,0.9367454339077494,0.9939778824044673,0.9645133871653208,1.0,0.016134201738680295,2036.9,1018.95,26.55,0.9974979243321216,1.0,2.0142566191446027
34,4.0,0.9991853360488798,0.999560680944536,0.999560680944536,0.999560680944536,1.0,0.17539329909494641,71.7,36.35,11.65,0.9760569990833056,1.0,3.00061099796334
35,5.0,0.9993890020366599,0.9996706553957624,0.9996706553957624,0.9996706553957624,1.0,0.013359389387472378,71.6,36.3,11.4,0.975777529288397,1.0,4.00122199592668
36,6.0,0.9996945010183299,0.9996713409290097,1.0,0.9998356434558703,1.0,0.020389590972721517,54.9,27.95,9.75,0.7137426201724616,0.9271929824561405,4.99979633401222
37,7.0,0.99989816700611,1.0,0.9998901219646192,0.9999450579638481,1.0,0.01921597717664983,54.1,27.55,10.55,0.644347830335864,0.8582706766917292,5.958248472505091
38,8.0,0.99979633401222,0.9997794685191311,1.0,0.9998897220996912,1.0,0.015196869636321626,47.9,24.45,10.5,0.4408392934556272,0.8338345864661654,7.0
39,9.0,0.99979633401222,0.9998899284534948,0.9998899284534948,0.9998899284534948,1.0,0.07424033888392516,36.1,18.55,8.85,0.9248608687547724,0.7272243107769423,7.95061099796334
