,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9318801089918256,0.9394812680115274,0.9878787878787879,0.9630723781388479,1.0,0.19782525823754873,56.3,28.65,9.4,0.998753453017601,1.0,0.9673024523160763
1,3.0,0.9455040871934605,0.9610778443113772,0.9786585365853658,0.9697885196374623,1.0,0.21036763381726561,125.1,63.05,15.7,0.9684442419183953,1.0,2.0
2,4.0,0.9427792915531336,0.9579579579579579,0.9785276073619632,0.9681335356600911,1.0,0.21168472373792385,113.0,57.0,13.8,0.9392548040004755,1.0,3.035422343324251
3,5.0,0.9591280653950953,0.9763313609467456,0.9792284866468842,0.9777777777777777,1.0,0.2466174091823175,106.6,53.8,15.5,0.9253184095357725,1.0,4.021798365122616
4,6.0,0.9400544959128065,0.9479768786127167,0.9879518072289156,0.9675516224188789,1.0,0.3668260799032482,107.5,54.25,15.2,0.9390409016390447,1.0,4.651226158038147
5,7.0,0.9591280653950953,0.9641791044776119,0.99079754601227,0.9773071104387293,1.0,0.299458732041859,86.7,43.85,11.5,0.9367126425908209,0.9857142857142859,5.643051771117166
6,8.0,0.9809264305177112,0.985207100591716,0.9940298507462687,0.9895988112927193,1.0,0.32853191921888897,95.0,48.0,13.45,0.8503406968909207,1.0,7.008174386920981
7,9.0,0.9645776566757494,0.9790419161676647,0.9819819819819819,0.9805097451274363,1.0,0.32519250657174587,76.0,38.5,12.5,0.9216703563960016,0.9203947368421053,8.057220708446867
8,10.0,0.9673024523160763,0.967741935483871,0.9969788519637462,0.9821428571428573,1.0,0.30435823276736995,78.3,39.65,12.35,0.9172202711486493,0.9166666666666667,9.059945504087194
9,11.0,0.9782016348773842,0.9821958456973294,0.993993993993994,0.9880597014925374,1.0,0.24270974074921686,58.6,29.8,11.15,0.8938828884217506,0.8935406698564594,9.591280653950953
10,12.0,0.9727520435967303,0.9851190476190477,0.9851190476190477,0.9851190476190477,1.0,0.24945664012442204,58.1,29.55,10.0,0.9187310984456869,0.8061403508771929,11.008174386920981
11,13.0,0.9782016348773842,0.982089552238806,0.9939577039274925,0.987987987987988,1.0,0.27278414606548396,60.4,30.7,11.8,0.9064079838041733,0.7915292602134708,12.021798365122615
12,14.0,0.9782016348773842,0.9762611275964391,1.0,0.9879879879879879,1.0,0.25963418693154977,53.4,27.2,10.15,0.9015691650450373,0.786716353821617,13.032697547683924
13,15.0,0.9836512261580381,0.9851632047477745,0.996996996996997,0.9910447761194029,1.0,0.3636906926899439,57.9,29.45,11.2,0.7760392772350782,0.8029573934837093,14.02724795640327
14,16.0,0.9863760217983651,0.9940476190476191,0.9910979228486647,0.9925705794947994,1.0,0.3481291870444116,47.0,24.0,9.35,0.9113036731158781,0.6796751494119917,15.021798365122615
15,17.0,0.989100817438692,0.9910714285714286,0.9970059880239521,0.9940298507462687,1.0,0.27755949783639816,46.7,23.85,9.5,0.881640906869446,0.6291453889248007,16.04632152588556
16,18.0,0.989100817438692,0.9881656804733728,1.0,0.9940476190476192,1.0,0.24683431850978466,44.7,22.85,8.8,0.8879164488148232,0.6308523429614761,17.032697547683924
17,19.0,0.9836512261580381,0.984984984984985,0.9969604863221885,0.9909365558912387,1.0,0.27680680840150856,40.9,20.95,8.85,0.9320227052675181,0.5407613443488057,17.47956403269755
18,20.0,0.9918256130790191,0.996996996996997,0.9940119760479041,0.9955022488755623,1.0,0.2418252339202032,48.6,24.8,9.5,0.7372632404153235,0.5890793738832276,19.021798365122617
19,21.0,0.9754768392370572,0.9820359281437125,0.9909365558912386,0.9864661654135338,1.0,0.2403933765375658,45.7,23.35,9.75,0.9176816395779259,0.5814038278497705,20.024523160762943
20,2.0,0.9264305177111717,0.9494047619047619,0.9696048632218845,0.9593984962406016,1.0,0.26188815934908233,148.1,74.55,13.75,0.9650761614889721,1.0,1.0354223433242506
21,3.0,0.9318801089918256,0.9449275362318841,0.9819277108433735,0.9630723781388478,1.0,0.34070037203307957,125.8,63.4,13.75,0.964604529460615,1.0,1.6430517711171662
22,4.0,0.9618528610354223,0.9766763848396501,0.9824046920821115,0.97953216374269,1.0,0.41334777713423976,113.9,57.45,13.95,0.946610654994746,1.0,3.016348773841962
23,5.0,0.9618528610354223,0.9622093023255814,0.9969879518072289,0.9792899408284023,1.0,0.28229723128083334,109.7,55.35,13.75,0.9314273766217706,1.0,4.046321525885559
24,6.0,0.9727520435967303,0.9849397590361446,0.9849397590361446,0.9849397590361446,1.0,0.26254887552392303,87.9,44.45,12.05,0.8472464229877155,1.0,5.010899182561308
25,7.0,0.9809264305177112,0.9852507374631269,0.9940476190476191,0.9896296296296296,1.0,0.24164494824737465,86.4,43.7,12.0,0.8443572530412768,1.0,5.6811989100817435
26,8.0,0.9673024523160763,0.973293768545994,0.9909365558912386,0.9820359281437124,1.0,0.2822148436822595,70.2,35.6,10.6,0.8997116345403532,1.0,7.021798365122616
