,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9173611111111111,0.9173611111111111,1.0,0.9568996740311481,1.0,0.1508182721711195,710.3,355.65,21.35,0.9553967691564178,1.0,1.0819444444444444
1,3.0,0.9284722222222223,0.943884892086331,0.981301421091997,0.9622295562889622,1.0,0.43838892921932154,709.7,355.35,22.25,0.9094315446610525,1.0,2.058333333333333
2,4.0,0.9756944444444444,0.9939117199391172,0.9797449362340586,0.9867774839440876,1.0,0.05343546890455378,144.8,72.9,15.8,0.9647838697782504,1.0,2.8965277777777776
3,5.0,0.9791666666666666,0.9946969696969697,0.9827844311377245,0.9887048192771084,1.0,0.03960538881775962,112.9,56.95,13.1,0.9719722627747193,1.0,3.8368055555555554
4,6.0,0.9770833333333333,0.9878695981804397,0.9871212121212121,0.9874952633573323,1.0,0.05947880967439802,138.6,69.8,13.85,0.9557220453691753,1.0,4.9118055555555555
5,2.0,0.9729166666666667,0.9859259259259259,0.9851961509992598,0.9855609033691226,1.0,0.014835241613187484,226.8,113.9,18.9,0.9771160639386168,1.0,1.0097222222222222
6,3.0,0.9680555555555556,0.9886363636363636,0.9767964071856288,0.9826807228915664,1.0,0.01662617973268468,178.7,89.85,16.3,0.9683734652369497,1.0,1.9840277777777777
7,4.0,0.9708333333333333,0.9892802450229708,0.9787878787878788,0.9840060929169839,1.0,0.03723913024127537,133.8,67.4,15.45,0.9726740978852589,1.0,2.8833333333333333
8,5.0,0.9833333333333333,0.9931818181818182,0.9886877828054299,0.9909297052154195,1.0,0.026970914920503505,131.5,66.25,13.8,0.9653051223813037,1.0,4.016666666666667
9,6.0,0.9854166666666667,0.9917355371900827,0.9924812030075187,0.992108229988726,1.0,0.10174546379542078,139.1,70.05,13.4,0.9416955231369349,1.0,4.8590277777777775
10,2.0,0.9277777777777778,0.9277777777777778,1.0,0.962536023054755,1.0,0.1517391958988815,588.3,294.65,19.3,0.9656350891008589,1.0,1.0715277777777779
11,3.0,0.9409722222222222,0.9495313626532084,0.9887387387387387,0.968738506803972,1.0,0.13988261585528536,619.5,310.25,21.65,0.9267454404546936,1.0,2.0680555555555555
12,4.0,0.9777777777777777,0.9962178517397882,0.9799107142857143,0.9879969992498124,1.0,0.15306223422818976,120.5,60.75,13.55,0.9716849595114213,1.0,3.0229166666666667
13,5.0,0.9833333333333333,0.991747936984246,0.9902621722846442,0.9910044977511244,1.0,0.03269894912734479,137.0,69.0,13.8,0.9438003432764082,1.0,3.852777777777778
14,6.0,0.9777777777777777,0.9947643979057592,0.981549815498155,0.9881129271916791,1.0,0.032859918399390974,127.5,64.25,14.15,0.9649877384638984,1.0,4.575
15,2.0,0.9354166666666667,0.9354166666666667,1.0,0.9666307857911732,1.0,0.1378336612721759,716.0,358.5,19.85,0.9432384392422885,1.0,1.0527777777777778
16,3.0,0.9208333333333333,0.9324227174694465,0.9848139711465452,0.9579025110782866,1.0,0.14183727056778864,692.2,346.6,21.7,0.9229757243599606,1.0,1.9972222222222222
17,4.0,0.9770833333333333,0.9880059970014993,0.9872659176029962,0.9876358186586737,1.0,0.14334941535525614,139.4,70.2,16.4,0.9655192698366749,1.0,3.002083333333333
18,5.0,0.9777777777777777,0.9931869795609387,0.9827715355805243,0.9879518072289155,1.0,0.056496575743271986,129.5,65.25,14.6,0.966610370514905,1.0,3.984722222222222
19,6.0,0.9798611111111111,0.9924471299093656,0.9857464366091523,0.9890854347007904,1.0,0.13709880681926273,131.2,66.1,12.6,0.9607158899422634,1.0,4.957638888888889
20,2.0,0.9722222222222222,0.9908256880733946,0.9788519637462235,0.9848024316109422,1.0,0.02647696455651361,185.0,93.0,17.2,0.9742464195266639,1.0,0.9208333333333333
21,3.0,0.9701388888888889,0.9915902140672783,0.9759217456734387,0.9836935912021236,1.0,0.15290410374915464,165.0,83.0,17.1,0.9632128315383319,1.0,2.0215277777777776
22,4.0,0.9784722222222222,0.9924414210128496,0.9842578710644677,0.9883327060594654,1.0,0.04233888531525592,141.2,71.1,16.7,0.9747620625286396,1.0,2.847916666666667
23,5.0,0.9784722222222222,0.990874524714829,0.9856278366111951,0.9882442169131589,1.0,0.03364055088797958,147.1,74.05,15.45,0.9598776922584875,1.0,3.779166666666667
24,6.0,0.9868055555555556,0.9962149886449659,0.9894736842105263,0.9928328932478309,1.0,0.061173292046377406,122.8,61.9,13.3,0.9434128774790188,1.0,4.715277777777778
