explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,6,0.9,0.9230769230769231,0.9230769230769231,0.9230769230769231,27.3,14.15,5.0,0.6426691346874873,0.7957894736842105,1.0,0.06101968781575937,2.5,0.0,2.3940107822418213,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.9,0.9230769230769231,0.9230769230769231,0.9230769230769231,27.3,14.15,5.0,0.6426691346874873,0.7957894736842105,1.0,0.07082051293066496,2.65,17.44204354286194,0.507000207901001,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.95,1.0,0.9,0.9473684210526316,28.3,14.65,5.0,0.15807305085413856,0.8601754385964911,1.0,0.06540283373623905,2.3,0.0,2.3979992866516113,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.95,1.0,0.9,0.9473684210526316,28.3,14.65,5.0,0.15807305085413856,0.8601754385964911,1.0,0.07831605519567855,1.9,17.760568618774414,0.4890010356903076,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.95,1.0,0.9230769230769231,0.9600000000000001,26.0,13.5,5.0,0.016016659840639536,0.8249122807017543,1.0,0.10636231102298846,2.25,0.0,2.2670235633850098,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.95,1.0,0.9230769230769231,0.9600000000000001,26.0,13.5,5.0,0.016016659840639536,0.8249122807017543,1.0,0.11862001707546566,2.15,17.689865112304688,0.4340081214904785,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.7,0.7272727272727273,0.7272727272727273,0.7272727272727273,25.4,13.2,5.0,0.7139410034732208,0.8264912280701756,1.0,0.05762496442648289,2.0,0.0,2.061999559402466,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.7,0.7272727272727273,0.7272727272727273,0.7272727272727273,25.4,13.2,5.0,0.7139410034732208,0.8264912280701756,1.0,0.07370956978017454,2.35,17.580060958862305,0.3279991149902344,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.65,0.7777777777777778,0.5833333333333334,0.6666666666666666,28.2,14.6,5.0,0.45434513608087757,0.8433333333333332,1.0,0.050789619490026625,1.85,0.0,2.2680017948150635,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.65,0.7777777777777778,0.5833333333333334,0.6666666666666666,28.2,14.6,5.0,0.45434513608087757,0.8433333333333332,1.0,0.06094604903385172,2.0,17.499139547348022,0.368999719619751,-1,-1,-1,-1,-1
