explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.33235087199250246,4.35,0.06299924850463867,0.025999784469604492,2.4,9.75,-1,-1,-1
OCEAN,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.07823786142616382,2.2,0.0,0.5320086479187012,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.08908986664241633,2.3,3.1262474060058594,4.106765508651733,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.0802168901245289,2.0,0.08399701118469238,1.270197868347168,-1.0,-1.0,69,149.8,247
FACETGrow,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.3720214508772626,4.05,0.049994707107543945,0.024001359939575195,2.1,9.35,-1,-1,-1
OCEAN,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.06872643196047877,1.95,0.0,0.5020320415496826,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.07510035788920827,2.0,3.281813621520996,3.8978569507598877,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.069714522198939,1.95,0.0670008659362793,1.0922465324401855,-1.0,-1.0,76,130.6,223
FACETGrow,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.24192484097883327,3.65,0.05056166648864746,0.02499985694885254,2.95,9.55,-1,-1,-1
OCEAN,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.021977914306082987,1.75,0.0,0.42081665992736816,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.035158218432347114,1.6,3.1886959075927734,3.8483619689941406,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.024105116101836604,1.8,0.06299972534179688,0.7596333026885986,-1.0,-1.0,89,122.15,163
FACETGrow,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.38764696019863,4.45,0.05399966239929199,0.02400040626525879,2.0,9.5,-1,-1,-1
OCEAN,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.0377009499369601,2.4,0.0,0.44704318046569824,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.0440467246748368,1.55,3.125962972640991,4.5749897956848145,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.03818422364507755,1.8,0.07299947738647461,0.8610029220581055,-1.0,-1.0,93,133.05,182
FACETGrow,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.3729192871309356,3.95,0.05000042915344238,0.026000499725341797,2.2,9.7,-1,-1,-1
OCEAN,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.026699247135350563,1.3,0.0,0.4820091724395752,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.033753862909437035,1.55,3.171678304672241,5.229369401931763,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.027950959775990176,1.3,0.06300020217895508,0.563941240310669,-1.0,-1.0,89,115.6,151
FACETGrow,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.26734105125674706,3.75,0.04600024223327637,0.022124767303466797,2.1,8.45,-1,-1,-1
OCEAN,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.06440072695033142,1.85,0.0,0.4167463779449463,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.07816927344925263,2.05,3.0091464519500732,5.198010444641113,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.07259676431464505,1.9,0.055002450942993164,0.8089697360992432,-1.0,-1.0,70,123.7,158
FACETGrow,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.30763999707913303,3.05,0.05399942398071289,0.021000146865844727,2.45,9.1,-1,-1,-1
OCEAN,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.040291863162666315,1.7,0.0,0.4675910472869873,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.04628899382564387,1.75,3.181407928466797,4.021008253097534,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.04076190689787966,1.55,0.06700921058654785,0.8571317195892334,-1.0,-1.0,59,111.05,155
FACETGrow,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,1.0,0.3661942219929451,4.15,0.047009944915771484,0.022999048233032227,2.5,9.45,-1,-1,-1
OCEAN,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,1.0,0.048994494095330555,2.25,0.0,0.4468398094177246,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,0.95,0.04749731913683657,2.1578947368421053,3.124563217163086,4.681433916091919,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,1.0,0.04293329556470343,1.95,0.06534242630004883,0.8206577301025391,-1.0,-1.0,94,134.55,184
FACETGrow,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.34457792667577397,4.45,0.04600191116333008,0.023998737335205078,1.7,9.25,-1,-1,-1
OCEAN,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.040603565075560386,1.9,0.0,0.41422009468078613,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.043194656278080876,1.7,3.2157959938049316,4.710177421569824,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.04092999845917046,1.7,0.06499934196472168,0.5988013744354248,-1.0,-1.0,75,101.95,164
FACETGrow,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.4541355627958767,4.75,0.037000179290771484,0.023999929428100586,1.35,9.5,-1,-1,-1
OCEAN,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.07966161155741806,2.15,0.0,0.4677920341491699,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.08755404506639611,2.25,3.0752367973327637,4.34796929359436,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.07870191050423782,2.15,0.05999898910522461,1.1649985313415527,-1.0,-1.0,48,120.5,192
