explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.5220891205367171,7.0,0.04999947547912598,0.03151512145996094,0.55,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.1546097173231694,2.95,0.0,0.7020745277404785,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.162527489955085,3.0,3.4761600494384766,2.8906071186065674,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.15770179752315214,3.05,0.08295583724975586,3.8045284748077393,-1.0,-1.0,166,254.4,556
FACETGrow,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,13.4,7.2,3.0,0.39062200510634987,0.16056036556036554,1.0,0.3416043942048671,7.1,0.052013397216796875,0.031033039093017578,1.15,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,13.4,7.2,3.0,0.39062200510634987,0.16056036556036554,1.0,0.11051379824756613,4.05,0.0,0.5595967769622803,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,13.4,7.2,3.0,0.39062200510634987,0.16056036556036554,1.0,0.12842402299283823,4.4,3.0990989208221436,3.555814027786255,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,13.4,7.2,3.0,0.39062200510634987,0.16056036556036554,1.0,0.11312162300688336,4.3,0.08199834823608398,3.582242965698242,-1.0,-1.0,120,246.7,535
FACETGrow,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.8,6.9,3.0,0.8701964085297418,0.13737373737373734,1.0,0.47383192181847633,7.55,0.045998573303222656,0.031000375747680664,0.75,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.8,6.9,3.0,0.8701964085297418,0.13737373737373734,1.0,0.1845277777137438,4.4,0.0,0.51753830909729,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.8,6.9,3.0,0.8701964085297418,0.13737373737373734,1.0,0.21293100136221366,4.6,3.2597837448120117,4.142759084701538,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.8,6.9,3.0,0.8701964085297418,0.13737373737373734,1.0,0.18484698682473302,4.55,0.06699895858764648,4.970207452774048,-1.0,-1.0,130,302.95,640
FACETGrow,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.45988858555033146,8.5,0.043999671936035156,0.031000375747680664,0.1,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.17958443856529088,4.95,0.0,0.5030109882354736,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.19130259695952354,4.55,3.1436264514923096,4.054160118103027,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,12.8,6.9,3.0,0.6222222222222222,0.153706910373577,1.0,0.1811126051154885,4.9,0.06253767013549805,6.6132588386535645,-1.0,-1.0,125,383.8,1312
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.38010440574236426,6.65,0.03399991989135742,0.025999784469604492,0.4,9.95,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.13452098380880426,2.1,0.0,0.4240148067474365,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.1425674602198109,2.0,3.263113260269165,4.257978916168213,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,1.0,1.0,1.0,1.0,10.4,5.7,3.0,0.06419753086419754,0.18314814814814817,1.0,0.1408245356912446,2.0,0.046999216079711914,2.053711414337158,-1.0,-1.0,110,178.25,460
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,12.8,6.9,3.0,0.14320987654320988,0.16905804072470737,1.0,0.3540505165707223,6.65,0.04599761962890625,0.03000044822692871,0.5,10.0,-1,-1,-1
