n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
4600,5,57,15,3,14.866666666666667,7.933333333333334,3.0,0.8728260869565218,0.9081272084805654,0.7385057471264368,0.814580031695721,3400,10537.8,25879,3399,10536.8,25878,3399,10536.8,25878,0.2109994888305664,3.483999729156494,PriorityQueue,1.0,0.00561939351235371,2.0,spambase
4600,5,57,15,3,14.866666666666667,7.933333333333334,3.0,0.8728260869565218,0.9081272084805654,0.7385057471264368,0.814580031695721,683,1694.8,3054,4694,23304.8,45734,1574,13597.8,36598,0.2109994888305664,7.353766441345215,Stack,1.0,0.00561939351235371,2.0,spambase
4600,5,57,15,3,14.866666666666667,7.933333333333334,3.0,0.8728260869565218,0.9081272084805654,0.7385057471264368,0.814580031695721,326,646.6,1296,3399,11147.4,28909,226,2312.6,10423,0.2109994888305664,3.3229994773864746,ModifiedPriorityQueue,1.0,0.00561939351235371,2.0,spambase
