n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
19019,5,10,15,3,14.866666666666667,7.933333333333334,3.0,0.8049421661409043,0.7924720244150559,0.9473044183218484,0.8629985228951255,2425,15671.2,60121,2433,16082.0,62128,2433,16082.0,62128,0.2499992847442627,3.280998468399048,PriorityQueue,1.0,0.11012578846234074,2.2,magic
19019,5,10,15,3,14.866666666666667,7.933333333333334,3.0,0.8049421661409043,0.7924720244150559,0.9473044183218484,0.8629985228951255,460,1964.0,6334,2890,28735.4,114385,535,20737.8,88698,0.2499992847442627,5.224998474121094,Stack,1.0,0.11012578846234074,2.2,magic
19019,5,10,15,3,14.866666666666667,7.933333333333334,3.0,0.8049421661409043,0.7924720244150559,0.9473044183218484,0.8629985228951255,283,902.0,2906,2433,16320.0,62897,185,5117.0,24039,0.2499992847442627,2.790998697280884,ModifiedPriorityQueue,1.0,0.11012578846234074,2.2,magic
