n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
162,20,9,15,3,10.466666666666667,5.733333333333333,3.0,0.8181818181818182,0.7894736842105263,0.8823529411764706,0.8333333333333333,1454,4893.4,10871,0.1269986629486084,4.180998802185059,PriorityQueue,1.0,0.0659754465216417,2.05,glass
162,20,9,15,3,10.466666666666667,5.733333333333333,3.0,0.8181818181818182,0.7894736842105263,0.8823529411764706,0.8333333333333333,446,1008.3,2219,0.1269986629486084,6.166056871414185,Stack,1.0,0.0659754465216417,2.05,glass
