n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,20,30,15,3,13.4,7.2,3.0,0.9122807017543859,0.8367346938775511,0.9534883720930233,0.8913043478260869,4195,20085.85,58272,0.17287826538085938,20.177447080612183,PriorityQueue,1.0,0.14288134073340358,4.75,cancer
568,20,30,15,3,13.4,7.2,3.0,0.9122807017543859,0.8367346938775511,0.9534883720930233,0.8913043478260869,1170,2083.85,4475,0.17287826538085938,34.3128457069397,Stack,1.0,0.14288134073340358,4.75,cancer
