n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
19019,20,10,15,3,14.866666666666667,7.933333333333334,3.0,0.7847003154574133,0.7568069306930693,0.9866881807180314,0.8565925407109087,2920,14109.25,32791,0.24400019645690918,11.194986820220947,PriorityQueue,1.0,0.09319832501137071,2.85,magic
19019,20,10,15,3,14.866666666666667,7.933333333333334,3.0,0.7847003154574133,0.7568069306930693,0.9866881807180314,0.8565925407109087,807,1864.85,3926,0.24400019645690918,17.520962238311768,Stack,1.0,0.09319832501137071,2.85,magic
