dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.011998414993286133,0.02700018882751465,-1,-1,-1,-1,-1,2
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012000322341918945,0.026000022888183594,-1,-1,-1,-1,-1,5
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.014001607894897461,0.02899932861328125,-1,-1,-1,-1,-1,10
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.011999845504760742,0.026999950408935547,-1,-1,-1,-1,-1,20
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012002706527709961,0.02799844741821289,-1,-1,-1,-1,-1,50
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.01199960708618164,0.026000261306762695,-1,-1,-1,-1,-1,100
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.010999441146850586,0.02700042724609375,-1,-1,-1,-1,-1,200
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012003421783447266,0.025999784469604492,-1,-1,-1,-1,-1,300
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.011000394821166992,0.0279996395111084,-1,-1,-1,-1,-1,400
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012003660202026367,0.026997089385986328,-1,-1,-1,-1,-1,500
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.011998414993286133,0.026001453399658203,-1,-1,-1,-1,-1,750
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012002229690551758,0.02999711036682129,-1,-1,-1,-1,-1,1000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012003183364868164,0.03299689292907715,-1,-1,-1,-1,-1,2000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.013000726699829102,0.0299990177154541,-1,-1,-1,-1,-1,3000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.014998197555541992,0.029999971389770508,-1,-1,-1,-1,-1,4000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.011997699737548828,0.03000187873840332,-1,-1,-1,-1,-1,5000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012001752853393555,0.027997970581054688,-1,-1,-1,-1,-1,10000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012000560760498047,0.03500103950500488,-1,-1,-1,-1,-1,20000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.013999700546264648,0.03899955749511719,-1,-1,-1,-1,-1,50000
glass,20,FACETIndex,20,20,9,0.7,0.6666666666666666,0.8,0.7272727272727272,11.5,6.25,3.0,0.28274296737073457,0.3880889724310777,1.0,0.10114770705639231,2.85,0.012000322341918945,0.029999971389770508,-1,-1,-1,-1,-1,100000
