dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029999971389770508,0.07000017166137695,-1,-1,-1,-1,-1,2
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.03099966049194336,0.07100057601928711,-1,-1,-1,-1,-1,5
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029999971389770508,0.0709998607635498,-1,-1,-1,-1,-1,10
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.03200054168701172,0.07100057601928711,-1,-1,-1,-1,-1,20
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.030999183654785156,0.07000064849853516,-1,-1,-1,-1,-1,50
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029999732971191406,0.06999993324279785,-1,-1,-1,-1,-1,100
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029999732971191406,0.0709998607635498,-1,-1,-1,-1,-1,200
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029999256134033203,0.07000064849853516,-1,-1,-1,-1,-1,300
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.030998706817626953,0.07000017166137695,-1,-1,-1,-1,-1,400
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.0299990177154541,0.07000088691711426,-1,-1,-1,-1,-1,500
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.03099989891052246,0.07000041007995605,-1,-1,-1,-1,-1,750
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.031001806259155273,0.06999850273132324,-1,-1,-1,-1,-1,1000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.031000137329101562,0.07000041007995605,-1,-1,-1,-1,-1,2000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.03300023078918457,0.0709991455078125,-1,-1,-1,-1,-1,3000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.030244112014770508,0.06999969482421875,-1,-1,-1,-1,-1,4000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029999256134033203,0.0709996223449707,-1,-1,-1,-1,-1,5000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.0299985408782959,0.07000017166137695,-1,-1,-1,-1,-1,10000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.03099989891052246,0.07000017166137695,-1,-1,-1,-1,-1,20000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029999732971191406,0.0709989070892334,-1,-1,-1,-1,-1,50000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2816217738443257,8.6,0.029998779296875,0.06999826431274414,-1,-1,-1,-1,-1,100000
