,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.888283378746594,0.888283378746594,1.0,0.9408369408369408,1.0,0.037466846597208364,183.9,92.45,16.3,0.949927321363637,1.0,0.776566757493188
1,3.0,0.9046321525885559,0.9046321525885559,1.0,0.949928469241774,1.0,0.06807332184431182,191.8,96.4,15.4,0.89645665031971,1.0,1.7901907356948228
2,4.0,0.8937329700272479,0.8937329700272479,1.0,0.943884892086331,1.0,0.135983354786893,156.7,78.85,13.65,0.9376628215607516,1.0,2.7983651226158037
3,5.0,0.9046321525885559,0.9271137026239067,0.9695121951219512,0.9478390461997019,1.0,0.09048355585277912,164.7,82.85,15.7,0.9109763982372291,1.0,3.446866485013624
4,6.0,0.9673024523160763,0.9770114942528736,0.9883720930232558,0.9826589595375722,1.0,0.09372263898834303,138.2,69.6,13.4,0.8806924007104571,0.9131578947368421,4.081743869209809
5,7.0,0.9509536784741145,0.9565217391304348,0.990990990990991,0.9734513274336283,1.0,0.07873582648202394,109.8,55.4,12.25,0.910129998114264,0.924812030075188,5.602179836512262
6,8.0,0.9836512261580381,0.9853801169590644,0.9970414201183432,0.9911764705882354,1.0,0.11329574597504977,90.2,45.6,12.2,0.8569587855863087,0.8989661654135339,6.44141689373297
7,9.0,0.9618528610354223,0.9649122807017544,0.9939759036144579,0.9792284866468842,1.0,0.15844702933744434,70.9,35.95,10.9,0.9330956093072567,0.9219402673350042,7.021798365122616
8,10.0,0.9673024523160763,0.9736070381231672,0.991044776119403,0.9822485207100592,1.0,0.17226622083126794,78.5,39.75,11.95,0.8988798672521423,0.9114619883040935,8.329700272479563
9,11.0,0.9673024523160763,0.9737609329446064,0.9910979228486647,0.9823529411764705,1.0,0.13429898335846635,73.2,37.1,11.85,0.9509586449952943,0.8642530568846358,9.397820163487738
10,12.0,0.9727520435967303,0.976401179941003,0.993993993993994,0.9851190476190477,1.0,0.12285181009187221,78.3,39.65,12.5,0.8808795180504739,0.8308745348219032,10.50408719346049
11,13.0,0.9700272479564033,0.9735294117647059,0.993993993993994,0.9836552748885588,1.0,0.12227680221541105,74.8,37.9,11.8,0.9128286431929928,0.8318850447797818,11.381471389645776
12,14.0,0.9673024523160763,0.9696048632218845,0.9937694704049844,0.9815384615384615,1.0,0.1478254808785615,61.5,31.25,10.55,0.9004739743568086,0.8265875352717459,12.574931880108991
13,15.0,0.9836512261580381,0.9881305637982196,0.9940298507462687,0.9910714285714286,1.0,0.1020118893612644,64.5,32.75,10.95,0.84380732358518,0.777930402930403,13.817438692098092
14,16.0,0.9918256130790191,0.9940298507462687,0.9970059880239521,0.9955156950672646,1.0,0.1409525234535925,53.7,27.35,10.95,0.86639837560666,0.7148339598997494,14.318801089918257
15,17.0,0.9863760217983651,0.9851632047477745,1.0,0.992526158445441,1.0,0.13206855405301537,59.8,30.4,11.05,0.9145603215283351,0.7293431259143334,15.35149863760218
16,18.0,0.9673024523160763,0.9761194029850746,0.9879154078549849,0.981981981981982,1.0,0.1271110299899369,47.0,24.0,10.4,0.9441188725404474,0.6259530330350763,16.59400544959128
17,19.0,0.989100817438692,0.9908256880733946,0.9969230769230769,0.9938650306748467,1.0,0.13764563213493017,50.8,25.9,9.45,0.8141532544982885,0.6364111967324042,17.3133514986376
18,20.0,0.9836512261580381,0.9878048780487805,0.9938650306748467,0.9908256880733946,1.0,0.14823614850670314,59.3,30.15,10.7,0.8162823370986524,0.6460058912761781,18.47683923705722
19,21.0,0.9809264305177112,0.9821428571428571,0.9969788519637462,0.9895052473763118,1.0,0.13390719936303105,43.7,22.35,9.3,0.8572736173153649,0.511643130510248,19.536784741144412
