explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,3772,755,6,0.9960264900662251,0.8888888888888888,0.9411764705882353,0.9142857142857143,17.5,9.25,4.35,0.9919394442059812,0.6704385964912282,0.06754966887417213,0.05130171759594067,1.0,1.5411655902862549,1,0.009999990463256836
BestCandidate,3772,755,6,0.9960264900662251,0.8888888888888888,0.9411764705882353,0.9142857142857143,17.5,9.25,4.35,0.9919394442059812,0.6704385964912282,1.0,0.0988793072385539,1.9072847682119205,1.5332059860229492,-1,0.0
GraphMerge,3772,755,6,0.9973509933774835,1.0,0.9047619047619048,0.9500000000000001,21.6,11.3,4.8,0.4508675019007458,0.7089473684210525,0.026490066225165587,0.05108541325880435,1.25,1.5401036739349365,1,0.010999202728271484
BestCandidate,3772,755,6,0.9973509933774835,1.0,0.9047619047619048,0.9500000000000001,21.6,11.3,4.8,0.4508675019007458,0.7089473684210525,1.0,0.09809638883572804,2.023841059602649,1.7620561122894287,-1,0.0
GraphMerge,3772,755,6,0.9960264900662251,1.0,0.85,0.9189189189189189,21.0,11.0,4.9,0.34772390561506544,0.7080701754385966,0.03708609271523178,0.07247954041948512,1.3928571428571428,1.5237374305725098,1,0.010000467300415039
BestCandidate,3772,755,6,0.9960264900662251,1.0,0.85,0.9189189189189189,21.0,11.0,4.9,0.34772390561506544,0.7080701754385966,1.0,0.14839490046102952,2.855629139072848,1.7460362911224365,-1,0.0
GraphMerge,3772,755,6,0.9960264900662251,0.9166666666666666,0.8461538461538461,0.8799999999999999,24.2,12.6,4.85,0.98658665932146,0.796140350877193,0.0066225165562914245,0.03509483210959026,1.6,1.5450406074523926,1,0.009999752044677734
BestCandidate,3772,755,6,0.9960264900662251,0.9166666666666666,0.8461538461538461,0.8799999999999999,24.2,12.6,4.85,0.98658665932146,0.796140350877193,1.0,0.14758095312287425,2.829139072847682,1.9313783645629883,-1,0.0
GraphMerge,3772,755,6,0.9973509933774835,0.95,0.95,0.9500000000000001,23.0,12.0,4.95,0.8867986514934348,0.7424561403508771,0.030463576158940353,0.08785716940064826,2.608695652173913,1.5311298370361328,1,0.01000070571899414
BestCandidate,3772,755,6,0.9973509933774835,0.95,0.95,0.9500000000000001,23.0,12.0,4.95,0.8867986514934348,0.7424561403508771,1.0,0.09539161478308729,2.043708609271523,1.812809705734253,-1,0.0
