explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,567498,3,0.9999871713826352,0.9999871237955364,1.0,0.9999935618563188,22.5,11.75,5.75,0.9999569366386344,1.0,1.0,0.13508952412902717,1.973955947136564,277.68440413475037
GraphMerge,567498,3,0.9999871713826352,0.9999871237955364,1.0,0.9999935618563188,22.5,11.75,5.75,0.9999569366386344,1.0,1.0,0.09154335261267164,1.1409162995594713,13.17806601524353
BestCandidate,567498,3,1.0,1.0,1.0,1.0,31.6,16.3,6.4,-0.14211045648737408,0.9666666666666668,1.0,0.0918415098915959,1.1731541850220264,344.94006538391113
GraphMerge,567498,3,1.0,1.0,1.0,1.0,31.6,16.3,6.4,-0.14211045648737408,0.9666666666666668,1.0,0.28595298550065856,1.003374449339207,17.631092071533203
BestCandidate,567498,3,0.9999820551505567,0.9999819848339216,1.0,0.9999909923358236,26.7,13.85,6.35,0.9368152789418185,1.0,1.0,0.20670007044255428,1.9414185022026431,253.30099964141846
GraphMerge,567498,3,0.9999820551505567,0.9999819848339216,1.0,0.9999909923358236,26.7,13.85,6.35,0.9368152789418185,1.0,1.0,0.1390935399576944,1.995101321585903,22.90501618385315
BestCandidate,567498,3,1.0,1.0,1.0,1.0,27.0,14.0,6.15,0.18947345234211443,1.0,1.0,0.2221448128160731,1.9024581497797357,304.74431443214417
GraphMerge,567498,3,1.0,1.0,1.0,1.0,27.0,14.0,6.15,0.18947345234211443,1.0,1.0,0.10849644270292634,1.864625550660793,18.543033361434937
BestCandidate,567498,3,0.9999784675469011,0.9999783842353682,1.0,0.9999891920008726,20.2,10.6,5.35,0.6999860534801987,0.8543859649122806,1.0,0.31627741729028197,1.0098942731277534,232.39980149269104
GraphMerge,567498,3,0.9999784675469011,0.9999783842353682,1.0,0.9999891920008726,20.2,10.6,5.35,0.6999860534801987,0.8543859649122806,1.0,0.08391244613028384,1.007409691629956,18.957000017166138
BestCandidate,567498,3,0.9999842139539509,0.9999841480420655,1.0,0.9999920739582111,29.1,15.05,6.5,0.9999659787435345,1.0,1.0,0.22130810622699099,1.9033480176211455,325.0102550983429
GraphMerge,567498,3,0.9999842139539509,0.9999841480420655,1.0,0.9999920739582111,29.1,15.05,6.5,0.9999659787435345,1.0,1.0,0.08938607589219712,1.0007224669603525,13.399001836776733
BestCandidate,567498,3,0.9999913214706272,0.9999928188400815,0.9999984684636118,0.9999956436438671,27.4,14.2,6.2,0.9999563917247982,0.9333333333333332,1.0,0.16523464930614853,1.8708458149779736,274.95759081840515
GraphMerge,567498,3,0.9999913214706272,0.9999928188400815,0.9999984684636118,0.9999956436438671,27.4,14.2,6.2,0.9999563917247982,0.9333333333333332,1.0,0.08570413318835865,1.1152863436123348,17.539999961853027
BestCandidate,567498,3,0.9999893349988955,0.9999975566095585,0.9999917375919214,0.9999946470922747,23.9,12.45,6.1,0.9999872705235463,0.9105263157894737,1.0,0.2225846686664268,1.9472511013215859,250.5145344734192
GraphMerge,567498,3,0.9999893349988955,0.9999975566095585,0.9999917375919214,0.9999946470922747,23.9,12.45,6.1,0.9999872705235463,0.9105263157894737,1.0,0.08637942412239664,1.0655947136563877,9.05600118637085
BestCandidate,567498,3,0.9999833339756957,0.9999832661691207,1.0,0.9999916330145544,33.9,17.45,6.6,0.9999768146484179,0.9333333333333332,1.0,0.12922621344682517,1.839762114537445,378.4368953704834
GraphMerge,567498,3,0.9999833339756957,0.9999832661691207,1.0,0.9999916330145544,33.9,17.45,6.6,0.9999768146484179,0.9333333333333332,1.0,0.128044572499755,1.7620528634361234,18.645002841949463
BestCandidate,567498,3,0.999999846609295,0.9999998459933622,1.0,0.9999999229966752,29.4,15.2,6.5,0.23683834910683782,1.0,1.0,0.0964160018683939,1.6945198237885462,327.70137214660645
GraphMerge,567498,3,0.999999846609295,0.9999998459933622,1.0,0.9999999229966752,29.4,15.2,6.5,0.23683834910683782,1.0,1.0,0.09167209609230435,1.1470837004405285,19.51000142097473
