n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
19019,5,10,15,3,15.0,8.0,3.0,0.7610410094637224,0.7341849148418491,0.9857084524295631,0.8415548195921212,3255,5670.6,9047,4260,6359.2,9747,4260,6359.2,9747,0.2560007572174072,1.186999797821045,PriorityQueue,1.0,0.0643271523045172,3.0,magic
19019,5,10,15,3,15.0,8.0,3.0,0.7610410094637224,0.7341849148418491,0.9857084524295631,0.8415548195921212,702,1194.0,1670,7056,10068.2,16143,1320,4533.8,9156,0.2560007572174072,1.811997413635254,Stack,1.0,0.06433823699805305,3.0,magic
19019,5,10,15,3,15.0,8.0,3.0,0.7610410094637224,0.7341849148418491,0.9857084524295631,0.8415548195921212,464,558.8,735,4508,7164.2,10358,213,1422.2,3763,0.2560007572174072,1.2487311363220215,ModifiedPriorityQueue,1.0,0.0643271523045172,3.0,magic
