n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
162,5,9,15,3,12.866666666666667,6.933333333333334,3.0,0.8484848484848485,0.7368421052631579,1.0,0.8484848484848484,2564,8140.4,15402,2611,8721.8,15612,2611,8721.8,15612,0.18919944763183594,1.5642285346984863,PriorityQueue,1.0,0.053589342441424916,3.2,glass
162,5,9,15,3,12.866666666666667,6.933333333333334,3.0,0.8484848484848485,0.7368421052631579,1.0,0.8484848484848484,403,1333.0,2446,2667,11640.4,22015,199,3507.2,6808,0.18919944763183594,2.0252602100372314,Stack,1.0,0.053589342441424916,3.2,glass
162,5,9,15,3,12.866666666666667,6.933333333333334,3.0,0.8484848484848485,0.7368421052631579,1.0,0.8484848484848484,373,703.8,1110,2611,8835.8,15642,132,458.2,892,0.18919944763183594,1.8440585136413574,ModifiedPriorityQueue,1.0,0.053589342441424916,3.2,glass
