dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.12530486519303133,3.3,0.07399940490722656,0.2460005283355713,-1,-1,-1,-1,-1,2
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.12974693842529997,3.1,0.07500028610229492,0.24599933624267578,-1,-1,-1,-1,-1,5
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.12737967317764176,3.25,0.07599949836730957,0.2440028190612793,-1,-1,-1,-1,-1,10
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.13678986674428462,3.45,0.0769963264465332,0.24200034141540527,-1,-1,-1,-1,-1,20
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.14522292664811945,3.2,0.07600021362304688,0.2480001449584961,-1,-1,-1,-1,-1,50
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.14075181974585757,3.55,0.07500147819519043,0.24599814414978027,-1,-1,-1,-1,-1,100
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.1206670029406528,3.6,0.07451248168945312,0.27504920959472656,-1,-1,-1,-1,-1,200
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.12785202834104198,3.35,0.07602643966674805,0.24877023696899414,-1,-1,-1,-1,-1,300
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.1407933908812667,3.75,0.07642388343811035,0.243072509765625,-1,-1,-1,-1,-1,400
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.13441779957264066,3.2,0.07699966430664062,0.2565302848815918,-1,-1,-1,-1,-1,500
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.12187356773837092,3.45,0.07405257225036621,0.2503650188446045,-1,-1,-1,-1,-1,750
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.1341580854427765,3.3,0.07653164863586426,0.24888396263122559,-1,-1,-1,-1,-1,1000
