dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2545147883777693,7.0,0.07600021362304688,0.29085206985473633,-1,-1,-1,-1,-1,2
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.26105611051097644,7.1,0.07900309562683105,0.32599663734436035,-1,-1,-1,-1,-1,5
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2530919337635066,6.6,0.0930030345916748,0.3330378532409668,-1,-1,-1,-1,-1,10
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2661688119206612,6.9,0.07799863815307617,0.3170011043548584,-1,-1,-1,-1,-1,20
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2557405031898769,6.75,0.08499979972839355,0.28800153732299805,-1,-1,-1,-1,-1,50
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2634523734122453,6.85,0.0800023078918457,0.2879970073699951,-1,-1,-1,-1,-1,100
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.25142438137185463,6.95,0.07699799537658691,0.2870001792907715,-1,-1,-1,-1,-1,200
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.26696750381960804,7.2,0.07599902153015137,0.2890000343322754,-1,-1,-1,-1,-1,300
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.25854904970308457,6.65,0.07600021362304688,0.28055858612060547,-1,-1,-1,-1,-1,400
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2573521799241577,6.75,0.07700133323669434,0.29999804496765137,-1,-1,-1,-1,-1,500
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.26610017812780373,7.5,0.07699942588806152,0.29604125022888184,-1,-1,-1,-1,-1,750
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2497952757613901,6.75,0.07499909400939941,0.28800034523010254,-1,-1,-1,-1,-1,1000
