n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
162,5,9,5,3,10.6,5.8,3.0,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6666666666666666,33,47.6,71,0.01399993896484375,0.011001825332641602,PriorityQueue,1.0,0.06863157149591045,1.4,glass
162,5,9,5,3,10.6,5.8,3.0,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6666666666666666,28,39.0,57,0.01399993896484375,0.01999640464782715,Stack,1.0,0.06863157149591045,1.4,glass
162,5,9,5,3,10.6,5.8,3.0,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6666666666666666,70,168.6,282,0.01399993896484375,0.04899907112121582,Queue,1.0,0.06863157149591045,1.4,glass
