explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACETPaths,309,62,6,0.8709677419354839,0.9069767441860465,0.9069767441860465,0.9069767441860465,12.4,6.7,3.0,0.3791381944217305,0.5467543859649122,1.0,0.3687747349989283,4.693548387096774,68.00204348564148,18.0,1.0590012073516846
BestCandidate,309,62,6,0.8709677419354839,0.9069767441860465,0.9069767441860465,0.9069767441860465,12.4,6.7,3.0,0.3791381944217305,0.5467543859649122,0.9032258064516129,0.15656775549947785,1.2857142857142858,0.10700035095214844,-1.0,0.0
OCEAN,309,62,6,0.8709677419354839,0.9069767441860465,0.9069767441860465,0.9069767441860465,12.4,6.7,3.0,0.3791381944217305,0.5467543859649122,1.0,0.0678276701753756,1.903225806451613,2.885999917984009,-1.0,0.0
FACETPaths,309,62,6,0.8225806451612904,0.8717948717948718,0.85,0.8607594936708861,12.4,6.7,3.0,0.45571196705372347,0.516578947368421,1.0,0.2972738076261404,4.596774193548387,159.33770489692688,19.0,0.8630001544952393
BestCandidate,309,62,6,0.8225806451612904,0.8717948717948718,0.85,0.8607594936708861,12.4,6.7,3.0,0.45571196705372347,0.516578947368421,1.0,0.1262811559339024,1.1290322580645162,0.10899972915649414,-1.0,0.0
OCEAN,309,62,6,0.8225806451612904,0.8717948717948718,0.85,0.8607594936708861,12.4,6.7,3.0,0.45571196705372347,0.516578947368421,1.0,0.05375034975993384,1.8709677419354838,2.8540000915527344,-1.0,0.0
FACETPaths,309,62,6,0.8225806451612904,0.8333333333333334,0.8974358974358975,0.8641975308641975,11.7,6.35,3.0,0.5331067914422551,0.5164035087719299,1.0,0.32756944988016284,4.67741935483871,131.3320381641388,18.5,0.7240004539489746
BestCandidate,309,62,6,0.8225806451612904,0.8333333333333334,0.8974358974358975,0.8641975308641975,11.7,6.35,3.0,0.5331067914422551,0.5164035087719299,0.967741935483871,0.18347945662822573,1.15,0.10599994659423828,-1.0,0.0
OCEAN,309,62,6,0.8225806451612904,0.8333333333333334,0.8974358974358975,0.8641975308641975,11.7,6.35,3.0,0.5331067914422551,0.5164035087719299,1.0,0.06833138730073246,2.3548387096774195,2.632999897003174,-1.0,0.0
FACETPaths,309,62,6,0.8709677419354839,0.8780487804878049,0.9230769230769231,0.9,11.4,6.2,3.0,0.5231544916285134,0.5310526315789474,1.0,0.42536947258774777,5.193548387096774,258.25553846359253,19.0,0.7290000915527344
BestCandidate,309,62,6,0.8709677419354839,0.8780487804878049,0.9230769230769231,0.9,11.4,6.2,3.0,0.5231544916285134,0.5310526315789474,0.935483870967742,0.13026526585145567,1.2241379310344827,0.10500001907348633,-1.0,0.0
OCEAN,309,62,6,0.8709677419354839,0.8780487804878049,0.9230769230769231,0.9,11.4,6.2,3.0,0.5231544916285134,0.5310526315789474,1.0,0.06188855010590567,2.1451612903225805,2.556000232696533,-1.0,0.0
FACETPaths,309,62,6,0.8064516129032258,0.8444444444444444,0.8837209302325582,0.8636363636363636,11.4,6.2,3.0,0.5811685808012088,0.44140350877192985,1.0,0.36445894451204375,4.32258064516129,210.76761317253113,19.5,0.668999433517456
BestCandidate,309,62,6,0.8064516129032258,0.8444444444444444,0.8837209302325582,0.8636363636363636,11.4,6.2,3.0,0.5811685808012088,0.44140350877192985,1.0,0.1162980078932238,1.1935483870967742,0.10599923133850098,-1.0,0.0
OCEAN,309,62,6,0.8064516129032258,0.8444444444444444,0.8837209302325582,0.8636363636363636,11.4,6.2,3.0,0.5811685808012088,0.44140350877192985,1.0,0.05902650296703884,2.129032258064516,2.6210005283355713,-1.0,0.0
