explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size
FACETGrow,20,20,6,0.75,0.9285714285714286,0.7647058823529411,0.8387096774193549,13.2,7.1,3.0,0.7515310978360646,0.49956140350877204,0.9,0.3064032382765749,3.8333333333333335,0.2779982089996338,0.09300088882446289,2.55,17.35
AFT,20,20,6,0.75,0.9285714285714286,0.7647058823529411,0.8387096774193549,13.2,7.1,3.0,0.7515310978360646,0.49956140350877204,0.95,0.11263925419906859,1.263157894736842,0.0,0.03899836540222168,-1.0,-1.0
OCEAN,20,20,6,0.75,0.9285714285714286,0.7647058823529411,0.8387096774193549,13.2,7.1,3.0,0.7515310978360646,0.49956140350877204,1.0,0.09980531136867833,1.85,0.0,0.9899992942810059,-1.0,-1.0
