explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size
FACETGrow,20,20,30,0.95,1.0,0.75,0.8571428571428571,12.8,6.9,3.0,0.331478545542137,0.14137180071390598,1.0,0.5786971292069832,10.8,0.19000005722045898,0.13300085067749023,1.55,19.95
AFT,20,20,30,0.95,1.0,0.75,0.8571428571428571,12.8,6.9,3.0,0.331478545542137,0.14137180071390598,0.25,0.11255948414638262,1.4,0.0,0.0410001277923584,-1.0,-1.0
OCEAN,20,20,30,0.95,1.0,0.75,0.8571428571428571,12.8,6.9,3.0,0.331478545542137,0.14137180071390598,1.0,0.1392285846579456,5.25,0.0,1.0479071140289307,-1.0,-1.0
