explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size
FACETGrow,20,20,10,0.75,0.7222222222222222,1.0,0.8387096774193548,15.0,8.0,3.0,0.686477056818514,0.5401524644945696,1.0,0.422347775059321,5.4,0.34799861907958984,0.12100076675415039,2.6,17.2
AFT,20,20,10,0.75,0.7222222222222222,1.0,0.8387096774193548,15.0,8.0,3.0,0.686477056818514,0.5401524644945696,1.0,0.11790527551911803,1.5,0.0,0.04599928855895996,-1.0,-1.0
OCEAN,20,20,10,0.75,0.7222222222222222,1.0,0.8387096774193548,15.0,8.0,3.0,0.686477056818514,0.5401524644945696,1.0,0.08679741612305514,2.9,0.0,1.2599997520446777,-1.0,-1.0
