explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size
FACETGrow,20,20,57,0.9,0.875,0.875,0.875,14.6,7.8,3.0,0.29345049976701765,0.13722733406943932,1.0,0.1524152741874234,10.6,0.23399972915649414,0.140000581741333,2.7,19.8
AFT,20,20,57,0.9,0.875,0.875,0.875,14.6,7.8,3.0,0.29345049976701765,0.13722733406943932,0.19999999999999996,0.0033269900328983634,1.0,0.0,0.04099845886230469,-1.0,-1.0
OCEAN,20,20,57,0.9,0.875,0.875,0.875,14.6,7.8,3.0,0.29345049976701765,0.13722733406943932,1.0,0.005184295579151737,6.25,0.0,1.036001205444336,-1.0,-1.0
