explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,57,0.95,1.0,0.8571428571428571,0.923076923076923,14.2,7.6,3.0,0.5095570252482057,0.16751196172248803,1.0,0.0053193904843982665,5.45,0.0,1.0410068035125732,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.8571428571428571,0.923076923076923,14.2,7.6,3.0,0.5095570252482057,0.16751196172248803,1.0,0.028001486802635728,5.6,0.21899104118347168,0.6039993762969971,-1,-1,-1,-1,-1
OCEAN,20,20,57,0.8,1.0,0.42857142857142855,0.6,14.6,7.8,3.0,0.5712033407005583,0.16306541411804573,1.0,0.006174406377871223,4.95,0.0,1.049973487854004,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.8,1.0,0.42857142857142855,0.6,14.6,7.8,3.0,0.5712033407005583,0.16306541411804573,1.0,0.01885984194959797,4.55,0.2201519012451172,0.5358686447143555,-1,-1,-1,-1,-1
OCEAN,20,20,57,0.95,1.0,0.8571428571428571,0.923076923076923,14.5,7.75,3.0,0.3023339351553017,0.14493090243090243,1.0,0.004421267228233179,5.15,0.0,1.11126708984375,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.8571428571428571,0.923076923076923,14.5,7.75,3.0,0.3023339351553017,0.14493090243090243,1.0,0.017410327130497956,4.0,0.2190091609954834,0.5970249176025391,-1,-1,-1,-1,-1
OCEAN,20,20,57,0.95,1.0,0.8571428571428571,0.923076923076923,14.7,7.85,3.0,0.0427510562690618,0.1503240911135648,1.0,0.009129041560915725,5.5,0.0,1.1080169677734375,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.8571428571428571,0.923076923076923,14.7,7.85,3.0,0.0427510562690618,0.1503240911135648,1.0,0.027459923476591985,5.4,0.21758508682250977,0.6099803447723389,-1,-1,-1,-1,-1
OCEAN,20,20,57,0.85,0.7777777777777778,0.875,0.823529411764706,14.4,7.7,3.0,0.5884009498097633,0.14786517575991262,1.0,0.007924191115295829,5.4,0.0,1.014782190322876,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.85,0.7777777777777778,0.875,0.823529411764706,14.4,7.7,3.0,0.5884009498097633,0.14786517575991262,1.0,0.05522343311435679,5.9,0.21851325035095215,0.6909496784210205,-1,-1,-1,-1,-1
