explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,9,0.65,0.7,0.6363636363636364,0.6666666666666666,12.1,6.55,3.0,0.30224933947308313,0.4045864661654135,1.0,0.05842700085564906,2.55,0.0,0.9179985523223877,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.65,0.7,0.6363636363636364,0.6666666666666666,12.1,6.55,3.0,0.30224933947308313,0.4045864661654135,1.0,0.1461997648760987,2.8,0.011999368667602539,0.026000261306762695,-1,-1,-1,-1,-1
OCEAN,20,20,9,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.23670568026696018,0.4111090225563909,1.0,0.05270459414128849,2.95,0.0,0.902287483215332,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.23670568026696018,0.4111090225563909,1.0,0.13284500674807623,3.6,0.010998725891113281,0.025000810623168945,-1,-1,-1,-1,-1
OCEAN,20,20,9,0.95,0.875,1.0,0.9333333333333333,10.7,5.85,3.0,0.09788775733000839,0.3149624060150376,1.0,0.04503685264479025,2.55,0.0,0.7847380638122559,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.95,0.875,1.0,0.9333333333333333,10.7,5.85,3.0,0.09788775733000839,0.3149624060150376,1.0,0.1098406220362528,3.25,0.010999202728271484,0.0279996395111084,-1,-1,-1,-1,-1
OCEAN,20,20,9,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.34677594996336275,0.37915413533834585,1.0,0.033148339701941074,2.3,0.0,0.8190963268280029,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.34677594996336275,0.37915413533834585,1.0,0.08245585849078715,3.35,0.011999845504760742,0.02500009536743164,-1,-1,-1,-1,-1
OCEAN,20,20,9,0.75,0.6,0.8571428571428571,0.7058823529411764,11.6,6.3,3.0,0.4725895960349188,0.45652882205513784,1.0,0.07422623024795413,2.45,0.0,0.8398025035858154,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.75,0.6,0.8571428571428571,0.7058823529411764,11.6,6.3,3.0,0.4725895960349188,0.45652882205513784,0.95,0.1670323163262013,3.5789473684210527,0.011998176574707031,0.025000572204589844,-1,-1,-1,-1,-1
