explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,6,0.8,1.0,0.7333333333333333,0.846153846153846,12.9,6.95,3.0,0.6996315204877473,0.5640350877192982,1.0,0.06710112501048222,2.1,0.0,1.0049443244934082,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.8,1.0,0.7333333333333333,0.846153846153846,12.9,6.95,3.0,0.6996315204877473,0.5640350877192982,1.0,0.09807638917140482,2.3,0.019000768661499023,0.05199909210205078,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.8,0.8,0.8,0.8000000000000002,11.7,6.35,3.0,0.6757321082618797,0.5610526315789474,1.0,0.043923345414483596,1.75,0.0,0.8399317264556885,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.8,0.8,0.8,0.8000000000000002,11.7,6.35,3.0,0.6757321082618797,0.5610526315789474,1.0,0.05866204856217081,2.0,0.017998933792114258,0.05000019073486328,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.85,0.9285714285714286,0.8666666666666667,0.896551724137931,13.0,7.0,3.0,0.343696136518474,0.5843859649122807,1.0,0.05936550264438545,1.95,0.0,1.13386869430542,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.85,0.9285714285714286,0.8666666666666667,0.896551724137931,13.0,7.0,3.0,0.343696136518474,0.5843859649122807,1.0,0.09693118463929401,2.65,0.018999814987182617,0.043999433517456055,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.65,0.6666666666666666,0.9230769230769231,0.7741935483870968,12.2,6.6,3.0,0.5427545196121734,0.4764035087719299,1.0,0.10317846727835722,1.95,0.0009999275207519531,0.9311175346374512,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.65,0.6666666666666666,0.9230769230769231,0.7741935483870968,12.2,6.6,3.0,0.5427545196121734,0.4764035087719299,1.0,0.1456504743436934,2.8,0.040999650955200195,0.04000115394592285,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.75,0.7857142857142857,0.8461538461538461,0.8148148148148148,13.0,7.0,3.0,0.281597836639981,0.5192982456140351,1.0,0.048430912071640506,1.95,0.0,1.0750174522399902,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.75,0.7857142857142857,0.8461538461538461,0.8148148148148148,13.0,7.0,3.0,0.281597836639981,0.5192982456140351,1.0,0.09848588772936581,2.5,0.019000530242919922,0.0409998893737793,-1,-1,-1,-1,-1
