,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.13514612203980214,18.3,9.65,5.6,0.9713271566616084,1.0,0.4473684210526316
1,3.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2254609089006262,16.0,8.5,5.35,0.1207723184153814,1.0,0.4342105263157895
2,4.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.1286699002060002,13.2,7.1,4.4,0.6502464680846173,0.7017543859649121,2.3815789473684212
3,5.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.28436464455642585,14.0,7.5,4.15,0.4040385483926545,0.5637719298245615,3.1184210526315788
4,6.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.16989283380626374,14.6,7.8,4.3,-0.10097395015369119,0.5131578947368421,4.131578947368421
5,7.0,0.9736842105263158,0.9733333333333334,1.0,0.9864864864864865,1.0,0.37950771616700596,12.1,6.55,4.3,0.9841107237414359,0.4465914786967418,4.171052631578948
6,8.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.09797262609172723,17.2,9.1,4.95,0.5930495918298248,0.5008709273182957,5.7368421052631575
7,9.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.4092574759847363,7.8,4.4,3.05,0.9915457848993114,0.24964912280701756,5.828947368421052
8,10.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2566315599758297,12.0,6.5,4.3,0.4728754869540084,0.34625313283208015,7.105263157894737
9,11.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.22655356836313767,13.5,7.25,4.55,0.202283004709053,0.2986206045416571,7.868421052631579
10,12.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.2996003128916082,12.1,6.55,4.1,0.8761249016340454,0.2779368876737298,8.789473684210526
11,13.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.35970976988667797,9.9,5.45,3.5,0.9119587579380152,0.20320175438596488,8.697368421052632
12,14.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.42565158399776754,10.8,5.9,3.5,0.6643512650556336,0.18568504594820384,10.671052631578947
13,15.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3385837534191428,11.0,6.0,3.8,0.11177199996121341,0.1898570289359763,12.210526315789474
14,16.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3453709905870847,11.3,6.15,4.1,0.34654155840809225,0.19368098275993012,11.539473684210526
15,17.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3451668964530816,11.3,6.15,3.9,0.4029048606055043,0.2015168603326498,12.68421052631579
16,18.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.4968689245003486,9.5,5.25,3.4,0.7413801549904193,0.15653527758790914,13.18421052631579
17,19.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.5093120439549874,11.3,6.15,3.7,0.6091147048552582,0.1630077086656034,14.631578947368421
18,20.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3037915646361514,9.3,5.15,3.5,0.5042731578747625,0.14304302422723475,16.18421052631579
19,21.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.37117277631765355,8.7,4.85,3.2,0.0018251758059022718,0.11590852130325813,16.394736842105264
20,22.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.28871944398006405,10.0,5.5,3.6,0.6573534088398914,0.16938463583200422,19.973684210526315
21,23.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.33268638213388724,11.6,6.3,4.4,0.4211804253304943,0.13522195640616694,18.44736842105263
22,24.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.4029846709948818,12.0,6.5,4.45,0.6656657697355822,0.1449180205759153,20.342105263157894
23,25.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.2347948951846198,9.7,5.35,3.6,0.7562854545937865,0.12883667502088555,21.486842105263158
24,26.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.484631457737651,8.5,4.75,3.3,0.6275087065286701,0.12292397660818713,19.973684210526315
25,27.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2533737860447942,11.0,6.0,4.05,0.17072763375006433,0.12953482190324295,23.842105263157894
26,28.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3513372409603271,9.8,5.4,3.5,0.603524513219804,0.11615288220551377,22.92105263157895
