dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.0911318381599163,2.95,1.4080257415771484,4.920990467071533,-1,-1,-1,-1,-1,10
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.08842120862129582,2.9,1.3794937133789062,4.834490060806274,-1,-1,-1,-1,-1,100
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.09172382292583806,2.8,1.3980000019073486,4.86199688911438,-1,-1,-1,-1,-1,500
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.08652942651746373,2.9,1.3839998245239258,4.861024856567383,-1,-1,-1,-1,-1,1000
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.08844538189262854,2.85,1.381070613861084,4.873942613601685,-1,-1,-1,-1,-1,1500
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.09249816649072126,2.7,1.396413803100586,4.900425910949707,-1,-1,-1,-1,-1,2000
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.08889302320345756,2.9,1.4259591102600098,4.918887376785278,-1,-1,-1,-1,-1,3000
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.08722768161724034,2.9,1.398266077041626,4.858826637268066,-1,-1,-1,-1,-1,4000
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.08671738661772305,2.85,1.3769991397857666,4.8577094078063965,-1,-1,-1,-1,-1,5000
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.0951410376974535,2.9,1.3774585723876953,4.964510202407837,-1,-1,-1,-1,-1,7500
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.08920538121822531,3.05,1.4184939861297607,4.923003673553467,-1,-1,-1,-1,-1,10000
glass,20,FACETIndex,20,20,9,0.65,0.7142857142857143,0.7692307692307693,0.7407407407407408,12.4,6.7,3.0,0.5420889054461693,0.43928571428571433,1.0,0.09113113656735881,3.05,1.37711763381958,4.895002603530884,-1,-1,-1,-1,-1,20000
