dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.06738302643002678,12.95,1.467869758605957,3.1844322681427,-1,-1,-1,-1,-1,10
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.06279776306044674,12.05,1.4604763984680176,3.197507381439209,-1,-1,-1,-1,-1,100
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.06166904714355566,12.35,1.47300124168396,3.210691213607788,-1,-1,-1,-1,-1,500
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.061075454958539055,12.35,1.4939994812011719,3.215000629425049,-1,-1,-1,-1,-1,1000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.05770666835155923,12.25,1.447000503540039,3.1673009395599365,-1,-1,-1,-1,-1,1500
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.057613466365715925,12.6,1.487776756286621,3.1780002117156982,-1,-1,-1,-1,-1,2000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.054235413897573595,12.6,1.4620001316070557,3.181999921798706,-1,-1,-1,-1,-1,3000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.06188856878844563,11.85,1.4529986381530762,3.1720030307769775,-1,-1,-1,-1,-1,4000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.06371897648144159,12.75,1.4482593536376953,3.191188097000122,-1,-1,-1,-1,-1,5000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.06778845038359825,12.3,1.4675993919372559,3.2921814918518066,-1,-1,-1,-1,-1,7500
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.058932903993285046,12.2,1.5155277252197266,3.2073006629943848,-1,-1,-1,-1,-1,10000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.4,7.7,3.0,-0.1488782562466773,0.14535281969492495,1.0,0.05891057712406592,12.3,1.5111894607543945,3.3219680786132812,-1,-1,-1,-1,-1,20000
